scenario,region,param,class,class2,x,value
POL,MEA area,energyFinalConsumBySecEJNoFeedstock,building,NA,2030,0.19729767755895
POL,MEA area,energyFinalConsumBySecEJNoFeedstock,building,NA,2035,0.19389582314314
POL,MEA area,energyFinalConsumBySecEJNoFeedstock,building,NA,2040,0.1934125913791
POL,MEA area,energyFinalConsumBySecEJNoFeedstock,building,NA,2045,0.19277076512567
POL,MEA area,energyFinalConsumBySecEJNoFeedstock,building,NA,2050,0.19225866304885
POL,MEA area,energyFinalConsumBySecEJNoFeedstock,industry,NA,2015,0.30764348
POL,MEA area,energyFinalConsumBySecEJNoFeedstock,industry,NA,2020,0.312489319
POL,MEA area,energyFinalConsumBySecEJNoFeedstock,industry,NA,2025,0.32267235023
POL,MEA area,energyFinalConsumBySecEJNoFeedstock,industry,NA,2030,0.32868273119
POL,MEA area,energyFinalConsumBySecEJNoFeedstock,industry,NA,2035,0.32674900077999997
POL,MEA area,energyFinalConsumBySecEJNoFeedstock,industry,NA,2040,0.31966244105
POL,MEA area,energyFinalConsumBySecEJNoFeedstock,industry,NA,2045,0.30694505548999995
POL,MEA area,energyFinalConsumBySecEJNoFeedstock,industry,NA,2050,0.292944713994
POL,MEA area,energyFinalConsumBySecEJNoFeedstock,transport,NA,2015,0.10478956053
POL,MEA area,energyFinalConsumBySecEJNoFeedstock,transport,NA,2020,0.10862314589
POL,MEA area,energyFinalConsumBySecEJNoFeedstock,transport,NA,2025,0.10658511914608
POL,MEA area,energyFinalConsumBySecEJNoFeedstock,transport,NA,2030,0.098219796628757
POL,MEA area,energyFinalConsumBySecEJNoFeedstock,transport,NA,2035,0.093146865042692
POL,MEA area,energyFinalConsumBySecEJNoFeedstock,transport,NA,2040,0.087936120430937
POL,MEA area,energyFinalConsumBySecEJNoFeedstock,transport,NA,2045,0.081217378603366
POL,MEA area,energyFinalConsumBySecEJNoFeedstock,transport,NA,2050,0.07904173732592
POL,MEA area,energyFinalSubsecByFuelAndCCSIndusEJ,bioenergy,NA,2015,0.10403272
POL,MEA area,energyFinalSubsecByFuelAndCCSIndusEJ,bioenergy,NA,2020,0.10443804699999999
POL,MEA area,energyFinalSubsecByFuelAndCCSIndusEJ,bioenergy,NA,2025,0.105882109
POL,MEA area,energyFinalSubsecByFuelAndCCSIndusEJ,bioenergy,NA,2030,0.102203628
POL,MEA area,energyFinalSubsecByFuelAndCCSIndusEJ,bioenergy,NA,2035,0.090468532
POL,MEA area,energyFinalSubsecByFuelAndCCSIndusEJ,bioenergy,NA,2040,0.07707926699999999
POL,MEA area,energyFinalSubsecByFuelAndCCSIndusEJ,bioenergy,NA,2045,0.068240435
POL,MEA area,energyFinalSubsecByFuelAndCCSIndusEJ,bioenergy,NA,2050,0.0625850921
POL,MEA area,energyFinalSubsecByFuelAndCCSIndusEJ,coal,NA,2015,0.049037410000000003
POL,MEA area,energyFinalSubsecByFuelAndCCSIndusEJ,coal,NA,2020,0.050586559999999996
POL,MEA area,energyFinalSubsecByFuelAndCCSIndusEJ,coal,NA,2025,0.052272800999999994
POL,MEA area,energyFinalSubsecByFuelAndCCSIndusEJ,coal,NA,2030,0.053558617
POL,MEA area,energyFinalSubsecByFuelAndCCSIndusEJ,coal,NA,2035,0.054686034
POL,MEA area,energyFinalSubsecByFuelAndCCSIndusEJ,coal,NA,2040,0.055839838
POL,MEA area,energyFinalSubsecByFuelAndCCSIndusEJ,coal,NA,2045,0.054623158
POL,MEA area,energyFinalSubsecByFuelAndCCSIndusEJ,coal,NA,2050,0.0527820651
POL,MEA area,energyFinalSubsecByFuelAndCCSIndusEJ,electricity,NA,2015,0.037041210000000005
POL,MEA area,energyFinalSubsecByFuelAndCCSIndusEJ,electricity,NA,2020,0.036638712
POL,MEA area,energyFinalSubsecByFuelAndCCSIndusEJ,electricity,NA,2025,0.039999863999999996
POL,MEA area,energyFinalSubsecByFuelAndCCSIndusEJ,electricity,NA,2030,0.04501193
POL,MEA area,energyFinalSubsecByFuelAndCCSIndusEJ,electricity,NA,2035,0.050433768
POL,MEA area,energyFinalSubsecByFuelAndCCSIndusEJ,electricity,NA,2040,0.053995928
POL,MEA area,energyFinalSubsecByFuelAndCCSIndusEJ,electricity,NA,2045,0.054096551
POL,MEA area,energyFinalSubsecByFuelAndCCSIndusEJ,electricity,NA,2050,0.0520930407
POL,MEA area,energyFinalSubsecByFuelAndCCSIndusEJ,gas,NA,2015,0.08328892
POL,MEA area,energyFinalSubsecByFuelAndCCSIndusEJ,gas,NA,2020,0.08600294
POL,MEA area,energyFinalSubsecByFuelAndCCSIndusEJ,gas,NA,2025,0.088743356
POL,MEA area,energyFinalSubsecByFuelAndCCSIndusEJ,gas,NA,2030,0.09112530299999999
POL,MEA area,energyFinalSubsecByFuelAndCCSIndusEJ,gas,NA,2035,0.091990166
POL,MEA area,energyFinalSubsecByFuelAndCCSIndusEJ,gas,NA,2040,0.09013457
POL,MEA area,energyFinalSubsecByFuelAndCCSIndusEJ,gas,NA,2045,0.08637431100000001
POL,MEA area,energyFinalSubsecByFuelAndCCSIndusEJ,gas,NA,2050,0.0818441777
POL,MEA area,energyFinalSubsecByFuelAndCCSIndusEJ,hydrogen,NA,2030,0.00104007319
POL,MEA area,energyFinalSubsecByFuelAndCCSIndusEJ,hydrogen,NA,2035,0.00430974878
POL,MEA area,energyFinalSubsecByFuelAndCCSIndusEJ,hydrogen,NA,2040,0.00875996105
POL,MEA area,energyFinalSubsecByFuelAndCCSIndusEJ,hydrogen,NA,2045,0.01119618619
POL,MEA area,energyFinalSubsecByFuelAndCCSIndusEJ,hydrogen,NA,2050,0.012312612794000002
POL,MEA area,energyFinalSubsecByFuelAndCCSIndusEJ,liquids,NA,2015,0.059653109999999995
POL,MEA area,energyFinalSubsecByFuelAndCCSIndusEJ,liquids,NA,2020,0.06062616
POL,MEA area,energyFinalSubsecByFuelAndCCSIndusEJ,liquids,NA,2025,0.062377229
POL,MEA area,energyFinalSubsecByFuelAndCCSIndusEJ,liquids,NA,2030,0.06289708
POL,MEA area,energyFinalSubsecByFuelAndCCSIndusEJ,liquids,NA,2035,0.061722031999999996
POL,MEA area,energyFinalSubsecByFuelAndCCSIndusEJ,liquids,NA,2040,0.059897047
POL,MEA area,energyFinalSubsecByFuelAndCCSIndusEJ,liquids,NA,2045,0.0572716543
POL,MEA area,energyFinalSubsecByFuelAndCCSIndusEJ,liquids,NA,2050,0.0549337956
POL,MEA area,energyFinalSubsecByFuelBuildEJ,biomass,NA,2015,0.013393556000000001
POL,MEA area,energyFinalSubsecByFuelBuildEJ,biomass,NA,2020,0.01759613
POL,MEA area,energyFinalSubsecByFuelBuildEJ,biomass,NA,2025,0.025929964
POL,MEA area,energyFinalSubsecByFuelBuildEJ,biomass,NA,2030,0.028539356
POL,MEA area,energyFinalSubsecByFuelBuildEJ,biomass,NA,2035,0.024965173
POL,MEA area,energyFinalSubsecByFuelBuildEJ,biomass,NA,2040,0.019680114
POL,MEA area,energyFinalSubsecByFuelBuildEJ,biomass,NA,2045,0.014880971
POL,MEA area,energyFinalSubsecByFuelBuildEJ,biomass,NA,2050,0.00950721
POL,MEA area,energyFinalSubsecByFuelBuildEJ,electricity,NA,2015,0.10825228406
POL,MEA area,energyFinalSubsecByFuelBuildEJ,electricity,NA,2020,0.12026193859999999
POL,MEA area,energyFinalSubsecByFuelBuildEJ,electricity,NA,2025,0.123930369183
POL,MEA area,energyFinalSubsecByFuelBuildEJ,electricity,NA,2030,0.123956493299
POL,MEA area,energyFinalSubsecByFuelBuildEJ,electricity,NA,2035,0.117896599096
POL,MEA area,energyFinalSubsecByFuelBuildEJ,electricity,NA,2040,0.11678575723899999
POL,MEA area,energyFinalSubsecByFuelBuildEJ,electricity,NA,2045,0.11654149259600001
POL,MEA area,energyFinalSubsecByFuelBuildEJ,electricity,NA,2050,0.116383732029
POL,MEA area,energyFinalSubsecByFuelBuildEJ,liquids,NA,2015,0.0360746682
POL,MEA area,energyFinalSubsecByFuelBuildEJ,liquids,NA,2020,0.0389345101
POL,MEA area,energyFinalSubsecByFuelBuildEJ,liquids,NA,2025,0.041159965
POL,MEA area,energyFinalSubsecByFuelBuildEJ,liquids,NA,2030,0.044771501
POL,MEA area,energyFinalSubsecByFuelBuildEJ,liquids,NA,2035,0.051000677
POL,MEA area,energyFinalSubsecByFuelBuildEJ,liquids,NA,2040,0.056911710000000004
POL,MEA area,energyFinalSubsecByFuelBuildEJ,liquids,NA,2045,0.061308879999999996
POL,MEA area,energyFinalSubsecByFuelBuildEJ,liquids,NA,2050,0.06632958
POL,MEA area,energyFinalSubsecByFuelBuildEJ,traditional biomass,NA,2015,0.00727377
POL,MEA area,energyFinalSubsecByFuelBuildEJ,traditional biomass,NA,2020,0.00745083
POL,MEA area,energyFinalSubsecByFuelBuildEJ,traditional biomass,NA,2025,0.0025924019999999997
POL,MEA area,energyFinalSubsecByFuelIndusEJ,biomass,NA,2015,0.10403272
POL,MEA area,energyFinalSubsecByFuelIndusEJ,biomass,NA,2020,0.10443804699999999
POL,MEA area,energyFinalSubsecByFuelIndusEJ,biomass,NA,2025,0.105882109
POL,MEA area,energyFinalSubsecByFuelIndusEJ,biomass,NA,2030,0.102203628
POL,MEA area,energyFinalSubsecByFuelIndusEJ,biomass,NA,2035,0.090468532
POL,MEA area,energyFinalSubsecByFuelIndusEJ,biomass,NA,2040,0.07707926699999999
POL,MEA area,energyFinalSubsecByFuelIndusEJ,biomass,NA,2045,0.068240435
POL,MEA area,energyFinalSubsecByFuelIndusEJ,biomass,NA,2050,0.0625850921
POL,MEA area,energyFinalSubsecByFuelIndusEJ,coal,NA,2015,0.049037410000000003
POL,MEA area,energyFinalSubsecByFuelIndusEJ,coal,NA,2020,0.050586559999999996
POL,MEA area,energyFinalSubsecByFuelIndusEJ,coal,NA,2025,0.052272800999999994
POL,MEA area,energyFinalSubsecByFuelIndusEJ,coal,NA,2030,0.053558617
POL,MEA area,energyFinalSubsecByFuelIndusEJ,coal,NA,2035,0.054686034
POL,MEA area,energyFinalSubsecByFuelIndusEJ,coal,NA,2040,0.055839838
POL,MEA area,energyFinalSubsecByFuelIndusEJ,coal,NA,2045,0.054623158
POL,MEA area,energyFinalSubsecByFuelIndusEJ,coal,NA,2050,0.0527820651
POL,MEA area,energyFinalSubsecByFuelIndusEJ,electricity,NA,2015,0.037041210000000005
POL,MEA area,energyFinalSubsecByFuelIndusEJ,electricity,NA,2020,0.036638712
POL,MEA area,energyFinalSubsecByFuelIndusEJ,electricity,NA,2025,0.039999863999999996
POL,MEA area,energyFinalSubsecByFuelIndusEJ,electricity,NA,2030,0.04501193
POL,MEA area,energyFinalSubsecByFuelIndusEJ,electricity,NA,2035,0.050433768
POL,MEA area,energyFinalSubsecByFuelIndusEJ,electricity,NA,2040,0.053995928
POL,MEA area,energyFinalSubsecByFuelIndusEJ,electricity,NA,2045,0.054096551
POL,MEA area,energyFinalSubsecByFuelIndusEJ,electricity,NA,2050,0.0520930407
POL,MEA area,energyFinalSubsecByFuelIndusEJ,gas,NA,2015,0.08328892
POL,MEA area,energyFinalSubsecByFuelIndusEJ,gas,NA,2020,0.08600294
POL,MEA area,energyFinalSubsecByFuelIndusEJ,gas,NA,2025,0.088743356
POL,MEA area,energyFinalSubsecByFuelIndusEJ,gas,NA,2030,0.09112530299999999
POL,MEA area,energyFinalSubsecByFuelIndusEJ,gas,NA,2035,0.091990166
POL,MEA area,energyFinalSubsecByFuelIndusEJ,gas,NA,2040,0.09013457
POL,MEA area,energyFinalSubsecByFuelIndusEJ,gas,NA,2045,0.08637431100000001
POL,MEA area,energyFinalSubsecByFuelIndusEJ,gas,NA,2050,0.0818441777
POL,MEA area,energyFinalSubsecByFuelIndusEJ,hydrogen,NA,2030,0.00104007319
POL,MEA area,energyFinalSubsecByFuelIndusEJ,hydrogen,NA,2035,0.00430974878
POL,MEA area,energyFinalSubsecByFuelIndusEJ,hydrogen,NA,2040,0.00875996105
POL,MEA area,energyFinalSubsecByFuelIndusEJ,hydrogen,NA,2045,0.01119618619
POL,MEA area,energyFinalSubsecByFuelIndusEJ,hydrogen,NA,2050,0.012312612794000002
POL,MEA area,energyFinalSubsecByFuelIndusEJ,liquids,NA,2015,0.059653109999999995
POL,MEA area,energyFinalSubsecByFuelIndusEJ,liquids,NA,2020,0.06062616
POL,MEA area,energyFinalSubsecByFuelIndusEJ,liquids,NA,2025,0.062377229
POL,MEA area,energyFinalSubsecByFuelIndusEJ,liquids,NA,2030,0.06289708
POL,MEA area,energyFinalSubsecByFuelIndusEJ,liquids,NA,2035,0.061722031999999996
POL,MEA area,energyFinalSubsecByFuelIndusEJ,liquids,NA,2040,0.059897047
POL,MEA area,energyFinalSubsecByFuelIndusEJ,liquids,NA,2045,0.0572716543
POL,MEA area,energyFinalSubsecByFuelIndusEJ,liquids,NA,2050,0.0549337956
POL,MEA area,energyFinalSubsecByFuelIndusEJNoFeedstock,biomass,NA,2015,0.10403272
POL,MEA area,energyFinalSubsecByFuelIndusEJNoFeedstock,biomass,NA,2020,0.10443804699999999
POL,MEA area,energyFinalSubsecByFuelIndusEJNoFeedstock,biomass,NA,2025,0.105882109
POL,MEA area,energyFinalSubsecByFuelIndusEJNoFeedstock,biomass,NA,2030,0.102203628
POL,MEA area,energyFinalSubsecByFuelIndusEJNoFeedstock,biomass,NA,2035,0.090468532
POL,MEA area,energyFinalSubsecByFuelIndusEJNoFeedstock,biomass,NA,2040,0.07707926699999999
POL,MEA area,energyFinalSubsecByFuelIndusEJNoFeedstock,biomass,NA,2045,0.068240435
POL,MEA area,energyFinalSubsecByFuelIndusEJNoFeedstock,biomass,NA,2050,0.0625850921
POL,MEA area,energyFinalSubsecByFuelIndusEJNoFeedstock,coal,NA,2015,0.049037410000000003
POL,MEA area,energyFinalSubsecByFuelIndusEJNoFeedstock,coal,NA,2020,0.050586559999999996
POL,MEA area,energyFinalSubsecByFuelIndusEJNoFeedstock,coal,NA,2025,0.052272800999999994
POL,MEA area,energyFinalSubsecByFuelIndusEJNoFeedstock,coal,NA,2030,0.053558617
POL,MEA area,energyFinalSubsecByFuelIndusEJNoFeedstock,coal,NA,2035,0.054686034
POL,MEA area,energyFinalSubsecByFuelIndusEJNoFeedstock,coal,NA,2040,0.055839838
POL,MEA area,energyFinalSubsecByFuelIndusEJNoFeedstock,coal,NA,2045,0.054623158
POL,MEA area,energyFinalSubsecByFuelIndusEJNoFeedstock,coal,NA,2050,0.0527820651
POL,MEA area,energyFinalSubsecByFuelIndusEJNoFeedstock,electricity,NA,2015,0.037041210000000005
POL,MEA area,energyFinalSubsecByFuelIndusEJNoFeedstock,electricity,NA,2020,0.036638712
POL,MEA area,energyFinalSubsecByFuelIndusEJNoFeedstock,electricity,NA,2025,0.039999863999999996
POL,MEA area,energyFinalSubsecByFuelIndusEJNoFeedstock,electricity,NA,2030,0.04501193
POL,MEA area,energyFinalSubsecByFuelIndusEJNoFeedstock,electricity,NA,2035,0.050433768
POL,MEA area,energyFinalSubsecByFuelIndusEJNoFeedstock,electricity,NA,2040,0.053995928
POL,MEA area,energyFinalSubsecByFuelIndusEJNoFeedstock,electricity,NA,2045,0.054096551
POL,MEA area,energyFinalSubsecByFuelIndusEJNoFeedstock,electricity,NA,2050,0.0520930407
POL,MEA area,energyFinalSubsecByFuelIndusEJNoFeedstock,gas,NA,2015,0.08328892
POL,MEA area,energyFinalSubsecByFuelIndusEJNoFeedstock,gas,NA,2020,0.08600294
POL,MEA area,energyFinalSubsecByFuelIndusEJNoFeedstock,gas,NA,2025,0.088743356
POL,MEA area,energyFinalSubsecByFuelIndusEJNoFeedstock,gas,NA,2030,0.09112530299999999
POL,MEA area,energyFinalSubsecByFuelIndusEJNoFeedstock,gas,NA,2035,0.091990166
POL,MEA area,energyFinalSubsecByFuelIndusEJNoFeedstock,gas,NA,2040,0.09013457
POL,MEA area,energyFinalSubsecByFuelIndusEJNoFeedstock,gas,NA,2045,0.08637431100000001
POL,MEA area,energyFinalSubsecByFuelIndusEJNoFeedstock,gas,NA,2050,0.0818441777
POL,MEA area,energyFinalSubsecByFuelIndusEJNoFeedstock,hydrogen,NA,2030,0.00104007319
POL,MEA area,energyFinalSubsecByFuelIndusEJNoFeedstock,hydrogen,NA,2035,0.00430974878
POL,MEA area,energyFinalSubsecByFuelIndusEJNoFeedstock,hydrogen,NA,2040,0.00875996105
POL,MEA area,energyFinalSubsecByFuelIndusEJNoFeedstock,hydrogen,NA,2045,0.01119618619
POL,MEA area,energyFinalSubsecByFuelIndusEJNoFeedstock,hydrogen,NA,2050,0.012312612794000002
POL,MEA area,energyFinalSubsecByFuelIndusEJNoFeedstock,liquids,NA,2015,0.03424322
POL,MEA area,energyFinalSubsecByFuelIndusEJNoFeedstock,liquids,NA,2020,0.03482306
POL,MEA area,energyFinalSubsecByFuelIndusEJNoFeedstock,liquids,NA,2025,0.035713449
POL,MEA area,energyFinalSubsecByFuelIndusEJNoFeedstock,liquids,NA,2030,0.03574318
POL,MEA area,energyFinalSubsecByFuelIndusEJNoFeedstock,liquids,NA,2035,0.034860752
POL,MEA area,energyFinalSubsecByFuelIndusEJNoFeedstock,liquids,NA,2040,0.033852876999999996
POL,MEA area,energyFinalSubsecByFuelIndusEJNoFeedstock,liquids,NA,2045,0.0324144143
POL,MEA area,energyFinalSubsecByFuelIndusEJNoFeedstock,liquids,NA,2050,0.0313277256
POL,MEA area,energyFinalSubsecBySectorBuildEJ,commercial ACMV,NA,2015,0.03047713
POL,MEA area,energyFinalSubsecBySectorBuildEJ,commercial ACMV,NA,2020,0.033738739999999996
POL,MEA area,energyFinalSubsecBySectorBuildEJ,commercial ACMV,NA,2025,0.0295419143
POL,MEA area,energyFinalSubsecBySectorBuildEJ,commercial ACMV,NA,2030,0.0251854192
POL,MEA area,energyFinalSubsecBySectorBuildEJ,commercial ACMV,NA,2035,0.0210695859
POL,MEA area,energyFinalSubsecBySectorBuildEJ,commercial ACMV,NA,2040,0.0175187875
POL,MEA area,energyFinalSubsecBySectorBuildEJ,commercial ACMV,NA,2045,0.014262809730000001
POL,MEA area,energyFinalSubsecBySectorBuildEJ,commercial ACMV,NA,2050,0.01197025566
POL,MEA area,energyFinalSubsecBySectorBuildEJ,commercial cooking,NA,2015,0.014197136822999999
POL,MEA area,energyFinalSubsecBySectorBuildEJ,commercial cooking,NA,2020,0.01573837304
POL,MEA area,energyFinalSubsecBySectorBuildEJ,commercial cooking,NA,2025,0.01712477664
POL,MEA area,energyFinalSubsecBySectorBuildEJ,commercial cooking,NA,2030,0.018536400659999997
POL,MEA area,energyFinalSubsecBySectorBuildEJ,commercial cooking,NA,2035,0.02017799051
POL,MEA area,energyFinalSubsecBySectorBuildEJ,commercial cooking,NA,2040,0.02171817743
POL,MEA area,energyFinalSubsecBySectorBuildEJ,commercial cooking,NA,2045,0.02306330644
POL,MEA area,energyFinalSubsecBySectorBuildEJ,commercial cooking,NA,2050,0.024416529880000003
POL,MEA area,energyFinalSubsecBySectorBuildEJ,commercial lighting,NA,2015,0.015238599
POL,MEA area,energyFinalSubsecBySectorBuildEJ,commercial lighting,NA,2020,0.017293108
POL,MEA area,energyFinalSubsecBySectorBuildEJ,commercial lighting,NA,2025,0.018988712999999997
POL,MEA area,energyFinalSubsecBySectorBuildEJ,commercial lighting,NA,2030,0.020320706
POL,MEA area,energyFinalSubsecBySectorBuildEJ,commercial lighting,NA,2035,0.021400850000000003
POL,MEA area,energyFinalSubsecBySectorBuildEJ,commercial lighting,NA,2040,0.02280745
POL,MEA area,energyFinalSubsecBySectorBuildEJ,commercial lighting,NA,2045,0.02423246
POL,MEA area,energyFinalSubsecBySectorBuildEJ,commercial lighting,NA,2050,0.02552251
POL,MEA area,energyFinalSubsecBySectorBuildEJ,commercial other,NA,2015,0.0152386
POL,MEA area,energyFinalSubsecBySectorBuildEJ,commercial other,NA,2020,0.016844374999999998
POL,MEA area,energyFinalSubsecBySectorBuildEJ,commercial other,NA,2025,0.018133731
POL,MEA area,energyFinalSubsecBySectorBuildEJ,commercial other,NA,2030,0.01923784
POL,MEA area,energyFinalSubsecBySectorBuildEJ,commercial other,NA,2035,0.020222132
POL,MEA area,energyFinalSubsecBySectorBuildEJ,commercial other,NA,2040,0.02118076
POL,MEA area,energyFinalSubsecBySectorBuildEJ,commercial other,NA,2045,0.02210227
POL,MEA area,energyFinalSubsecBySectorBuildEJ,commercial other,NA,2050,0.02291996
POL,MEA area,energyFinalSubsecBySectorBuildEJ,residential ACMV,NA,2015,0.014121092
POL,MEA area,energyFinalSubsecBySectorBuildEJ,residential ACMV,NA,2020,0.01622081964
POL,MEA area,energyFinalSubsecBySectorBuildEJ,residential ACMV,NA,2025,0.01592337044
POL,MEA area,energyFinalSubsecBySectorBuildEJ,residential ACMV,NA,2030,0.01522557783
POL,MEA area,energyFinalSubsecBySectorBuildEJ,residential ACMV,NA,2035,0.014285528436
POL,MEA area,energyFinalSubsecBySectorBuildEJ,residential ACMV,NA,2040,0.013436180618
POL,MEA area,energyFinalSubsecBySectorBuildEJ,residential ACMV,NA,2045,0.012612622091
POL,MEA area,energyFinalSubsecBySectorBuildEJ,residential ACMV,NA,2050,0.011911378435999999
POL,MEA area,energyFinalSubsecBySectorBuildEJ,residential cooking,NA,2015,0.0452016356
POL,MEA area,energyFinalSubsecBySectorBuildEJ,residential cooking,NA,2020,0.0520480415
POL,MEA area,energyFinalSubsecBySectorBuildEJ,residential cooking,NA,2025,0.0579386889
POL,MEA area,energyFinalSubsecBySectorBuildEJ,residential cooking,NA,2030,0.061032418
POL,MEA area,energyFinalSubsecBySectorBuildEJ,residential cooking,NA,2035,0.061744894700000004
POL,MEA area,energyFinalSubsecBySectorBuildEJ,residential cooking,NA,2040,0.060936370999999996
POL,MEA area,energyFinalSubsecBySectorBuildEJ,residential cooking,NA,2045,0.059952283
POL,MEA area,energyFinalSubsecBySectorBuildEJ,residential cooking,NA,2050,0.058536407
POL,MEA area,energyFinalSubsecBySectorBuildEJ,residential lighting,NA,2015,0.00711369726
POL,MEA area,energyFinalSubsecBySectorBuildEJ,residential lighting,NA,2020,0.0059512444799999994
POL,MEA area,energyFinalSubsecBySectorBuildEJ,residential lighting,NA,2025,0.00701071097
POL,MEA area,energyFinalSubsecBySectorBuildEJ,residential lighting,NA,2030,0.006943331709999999
POL,MEA area,energyFinalSubsecBySectorBuildEJ,residential lighting,NA,2035,0.0030109299
POL,MEA area,energyFinalSubsecBySectorBuildEJ,residential lighting,NA,2040,0.0032283842
POL,MEA area,energyFinalSubsecBySectorBuildEJ,residential lighting,NA,2045,0.003424746
POL,MEA area,energyFinalSubsecBySectorBuildEJ,residential lighting,NA,2050,0.0035905207
POL,MEA area,energyFinalSubsecBySectorBuildEJ,residential other,NA,2015,0.023422887299999997
POL,MEA area,energyFinalSubsecBySectorBuildEJ,residential other,NA,2020,0.0264326745775
POL,MEA area,energyFinalSubsecBySectorBuildEJ,residential other,NA,2025,0.028976191065819997
POL,MEA area,energyFinalSubsecBySectorBuildEJ,residential other,NA,2030,0.030815984158950004
POL,MEA area,energyFinalSubsecBySectorBuildEJ,residential other,NA,2035,0.031983911697139995
POL,MEA area,energyFinalSubsecBySectorBuildEJ,residential other,NA,2040,0.0325864806311
POL,MEA area,energyFinalSubsecBySectorBuildEJ,residential other,NA,2045,0.033120267864670004
