"","scenario","region","subRegion","param","classLabel","class","xLabel","x","vintage","units","value"
"2853","Ref","Rest of Malaysia","Rest of Malaysia","emissCO2BySector","sector","industry","Year",2025,"Vint_2025","CO2 emissions - (MTCO2)",54.58393974
"2854","Ref","Rest of Malaysia","Rest of Malaysia","emissCO2BySector","sector","industry","Year",2030,"Vint_2030","CO2 emissions - (MTCO2)",57.83174683
"2855","Ref","Rest of Malaysia","Rest of Malaysia","emissCO2BySector","sector","industry","Year",2035,"Vint_2035","CO2 emissions - (MTCO2)",60.4665153766667
"2856","Ref","Rest of Malaysia","Rest of Malaysia","emissCO2BySector","sector","industry","Year",2040,"Vint_2040","CO2 emissions - (MTCO2)",62.6402850333333
"2857","Ref","Rest of Malaysia","Rest of Malaysia","emissCO2BySector","sector","industry","Year",2045,"Vint_2045","CO2 emissions - (MTCO2)",64.80434312
"2858","Ref","Rest of Malaysia","Rest of Malaysia","emissCO2BySector","sector","industry","Year",2050,"Vint_2050","CO2 emissions - (MTCO2)",67.2483245866667
"2859","Ref","Rest of Malaysia","Rest of Malaysia","emissCO2BySector","sector","industry","Year",2055,"Vint_2055","CO2 emissions - (MTCO2)",69.4985212533333
"2860","Ref","Rest of Malaysia","Rest of Malaysia","emissCO2BySector","sector","industry","Year",2060,"Vint_2060","CO2 emissions - (MTCO2)",70.8318218666667
"2861","Ref","Rest of Malaysia","Rest of Malaysia","emissCO2BySector","sector","industry","Year",2065,"Vint_2065","CO2 emissions - (MTCO2)",72.74396096
"2862","Ref","Rest of Malaysia","Rest of Malaysia","emissCO2BySector","sector","industry","Year",2070,"Vint_2070","CO2 emissions - (MTCO2)",72.4629915533333
"2863","Ref","Rest of Malaysia","Rest of Malaysia","emissCO2BySector","sector","industry","Year",2075,"Vint_2075","CO2 emissions - (MTCO2)",72.4955736633333
"2864","Ref","Rest of Malaysia","Rest of Malaysia","emissCO2BySector","sector","industry","Year",2080,"Vint_2080","CO2 emissions - (MTCO2)",74.9743868866667
"2865","Ref","Rest of Malaysia","Rest of Malaysia","emissCO2BySector","sector","industry","Year",2085,"Vint_2085","CO2 emissions - (MTCO2)",75.7960717066667
"2866","Ref","Rest of Malaysia","Rest of Malaysia","emissCO2BySector","sector","industry","Year",2090,"Vint_2090","CO2 emissions - (MTCO2)",75.8697845033333
"2867","Ref","Rest of Malaysia","Rest of Malaysia","emissCO2BySector","sector","industry","Year",2095,"Vint_2095","CO2 emissions - (MTCO2)",75.1311160966667
"2868","Ref","Rest of Malaysia","Rest of Malaysia","emissCO2BySector","sector","industry","Year",2100,"Vint_2100","CO2 emissions - (MTCO2)",74.1527174666667
"2869","Ref","Rest of Malaysia","Rest of Malaysia","emissCO2BySector","sector","transport","Year",1975,"Vint_1975","CO2 emissions - (MTCO2)",5.44190042
"2870","Ref","Rest of Malaysia","Rest of Malaysia","emissCO2BySector","sector","transport","Year",1990,"Vint_1990","CO2 emissions - (MTCO2)",14.7251023333333
"2871","Ref","Rest of Malaysia","Rest of Malaysia","emissCO2BySector","sector","transport","Year",2005,"Vint_2005","CO2 emissions - (MTCO2)",42.6428892633333
"2872","Ref","Rest of Malaysia","Rest of Malaysia","emissCO2BySector","sector","transport","Year",2010,"Vint_2010","CO2 emissions - (MTCO2)",53.56985689
"2873","Ref","Rest of Malaysia","Rest of Malaysia","emissCO2BySector","sector","transport","Year",2015,"Vint_2015","CO2 emissions - (MTCO2)",66.96541588
"2874","Ref","Rest of Malaysia","Rest of Malaysia","emissCO2BySector","sector","transport","Year",2020,"Vint_2020","CO2 emissions - (MTCO2)",74.37622566
"2875","Ref","Rest of Malaysia","Rest of Malaysia","emissCO2BySector","sector","transport","Year",2025,"Vint_2025","CO2 emissions - (MTCO2)",76.5434117433333
"2876","Ref","Rest of Malaysia","Rest of Malaysia","emissCO2BySector","sector","transport","Year",2030,"Vint_2030","CO2 emissions - (MTCO2)",78.9208095866667
"2877","Ref","Rest of Malaysia","Rest of Malaysia","emissCO2BySector","sector","transport","Year",2035,"Vint_2035","CO2 emissions - (MTCO2)",80.753081035
"2878","Ref","Rest of Malaysia","Rest of Malaysia","emissCO2BySector","sector","transport","Year",2040,"Vint_2040","CO2 emissions - (MTCO2)",83.3994335936667
"2879","Ref","Rest of Malaysia","Rest of Malaysia","emissCO2BySector","sector","transport","Year",2045,"Vint_2045","CO2 emissions - (MTCO2)",87.042403426
"2880","Ref","Rest of Malaysia","Rest of Malaysia","emissCO2BySector","sector","transport","Year",2050,"Vint_2050","CO2 emissions - (MTCO2)",90.4809275223333
"2881","Ref","Rest of Malaysia","Rest of Malaysia","emissCO2BySector","sector","transport","Year",2055,"Vint_2055","CO2 emissions - (MTCO2)",94.7210764426667
"2882","Ref","Rest of Malaysia","Rest of Malaysia","emissCO2BySector","sector","transport","Year",2060,"Vint_2060","CO2 emissions - (MTCO2)",98.6429743823333
"2883","Ref","Rest of Malaysia","Rest of Malaysia","emissCO2BySector","sector","transport","Year",2065,"Vint_2065","CO2 emissions - (MTCO2)",102.063751929333
"2884","Ref","Rest of Malaysia","Rest of Malaysia","emissCO2BySector","sector","transport","Year",2070,"Vint_2070","CO2 emissions - (MTCO2)",105.04497663
"2885","Ref","Rest of Malaysia","Rest of Malaysia","emissCO2BySector","sector","transport","Year",2075,"Vint_2075","CO2 emissions - (MTCO2)",107.770818646333
"2886","Ref","Rest of Malaysia","Rest of Malaysia","emissCO2BySector","sector","transport","Year",2080,"Vint_2080","CO2 emissions - (MTCO2)",110.542087722
"2887","Ref","Rest of Malaysia","Rest of Malaysia","emissCO2BySector","sector","transport","Year",2085,"Vint_2085","CO2 emissions - (MTCO2)",113.378901537
"2888","Ref","Rest of Malaysia","Rest of Malaysia","emissCO2BySector","sector","transport","Year",2090,"Vint_2090","CO2 emissions - (MTCO2)",116.312056751
"2889","Ref","Rest of Malaysia","Rest of Malaysia","emissCO2BySector","sector","transport","Year",2095,"Vint_2095","CO2 emissions - (MTCO2)",119.314551264333
"2890","Ref","Rest of Malaysia","Rest of Malaysia","emissCO2BySector","sector","transport","Year",2100,"Vint_2100","CO2 emissions - (MTCO2)",122.437135652333
"2891","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","C2F6","Year",1975,"Vint_1975","GHG emissions (MTCO2eq)",7.992e-05
"2892","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","C2F6","Year",1990,"Vint_1990","GHG emissions (MTCO2eq)",0.00037518
"2893","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","C2F6","Year",2005,"Vint_2005","GHG emissions (MTCO2eq)",0.25730244
"2894","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","C2F6","Year",2010,"Vint_2010","GHG emissions (MTCO2eq)",0.25295124
"2895","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","C2F6","Year",2015,"Vint_2015","GHG emissions (MTCO2eq)",0.25495257
"2896","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","C2F6","Year",2020,"Vint_2020","GHG emissions (MTCO2eq)",0.30466059
"2897","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","C2F6","Year",2025,"Vint_2025","GHG emissions (MTCO2eq)",0.33411444
"2898","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","C2F6","Year",2030,"Vint_2030","GHG emissions (MTCO2eq)",0.3650013
"2899","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","C2F6","Year",2035,"Vint_2035","GHG emissions (MTCO2eq)",0.39497907
"2900","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","C2F6","Year",2040,"Vint_2040","GHG emissions (MTCO2eq)",0.42180111
"2901","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","C2F6","Year",2045,"Vint_2045","GHG emissions (MTCO2eq)",0.44623998
"2902","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","C2F6","Year",2050,"Vint_2050","GHG emissions (MTCO2eq)",0.46676166
"2903","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","C2F6","Year",2055,"Vint_2055","GHG emissions (MTCO2eq)",0.48469593
"2904","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","C2F6","Year",2060,"Vint_2060","GHG emissions (MTCO2eq)",0.5002881
"2905","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","C2F6","Year",2065,"Vint_2065","GHG emissions (MTCO2eq)",0.51211404
"2906","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","C2F6","Year",2070,"Vint_2070","GHG emissions (MTCO2eq)",0.52133925
"2907","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","C2F6","Year",2075,"Vint_2075","GHG emissions (MTCO2eq)",0.52812801
"2908","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","C2F6","Year",2080,"Vint_2080","GHG emissions (MTCO2eq)",0.53234823
"2909","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","C2F6","Year",2085,"Vint_2085","GHG emissions (MTCO2eq)",0.53608893
"2910","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","C2F6","Year",2090,"Vint_2090","GHG emissions (MTCO2eq)",0.53879511
"2911","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","C2F6","Year",2095,"Vint_2095","GHG emissions (MTCO2eq)",0.54136809
"2912","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","C2F6","Year",2100,"Vint_2100","GHG emissions (MTCO2eq)",0.54320847
"2913","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","CF4","Year",1975,"Vint_1975","GHG emissions (MTCO2eq)",4.5747e-05
"2914","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","CF4","Year",1990,"Vint_1990","GHG emissions (MTCO2eq)",0.000164424
"2915","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","CF4","Year",2005,"Vint_2005","GHG emissions (MTCO2eq)",0.088914267
"2916","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","CF4","Year",2010,"Vint_2010","GHG emissions (MTCO2eq)",0.087410583
"2917","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","CF4","Year",2015,"Vint_2015","GHG emissions (MTCO2eq)",0.088102092
"2918","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","CF4","Year",2020,"Vint_2020","GHG emissions (MTCO2eq)",0.105279096
"2919","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","CF4","Year",2025,"Vint_2025","GHG emissions (MTCO2eq)",0.115457472
"2920","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","CF4","Year",2030,"Vint_2030","GHG emissions (MTCO2eq)",0.126131109
"2921","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","CF4","Year",2035,"Vint_2035","GHG emissions (MTCO2eq)",0.136490484
"2922","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","CF4","Year",2040,"Vint_2040","GHG emissions (MTCO2eq)",0.145759224
"2923","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","CF4","Year",2045,"Vint_2045","GHG emissions (MTCO2eq)",0.154203855
"2924","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","CF4","Year",2050,"Vint_2050","GHG emissions (MTCO2eq)",0.161295966
"2925","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","CF4","Year",2055,"Vint_2055","GHG emissions (MTCO2eq)",0.167493027
"2926","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","CF4","Year",2060,"Vint_2060","GHG emissions (MTCO2eq)",0.172881228
"2927","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","CF4","Year",2065,"Vint_2065","GHG emissions (MTCO2eq)",0.17696796
"2928","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","CF4","Year",2070,"Vint_2070","GHG emissions (MTCO2eq)",0.180155664
"2929","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","CF4","Year",2075,"Vint_2075","GHG emissions (MTCO2eq)",0.182501358
"2930","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","CF4","Year",2080,"Vint_2080","GHG emissions (MTCO2eq)",0.183959958
"2931","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","CF4","Year",2085,"Vint_2085","GHG emissions (MTCO2eq)",0.185252808
"2932","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","CF4","Year",2090,"Vint_2090","GHG emissions (MTCO2eq)",0.186187638
"2933","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","CF4","Year",2095,"Vint_2095","GHG emissions (MTCO2eq)",0.187076721
"2934","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","CF4","Year",2100,"Vint_2100","GHG emissions (MTCO2eq)",0.187712538
"2935","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","CH4","Year",1975,"Vint_1975","GHG emissions (MTCO2eq)",0.0980056
"2936","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","CH4","Year",1990,"Vint_1990","GHG emissions (MTCO2eq)",0.327572
"2937","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","CH4","Year",2005,"Vint_2005","GHG emissions (MTCO2eq)",1.3243804
"2938","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","CH4","Year",2010,"Vint_2010","GHG emissions (MTCO2eq)",1.2210968
"2939","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","CH4","Year",2015,"Vint_2015","GHG emissions (MTCO2eq)",1.3339144
"2940","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","CH4","Year",2020,"Vint_2020","GHG emissions (MTCO2eq)",1.3674448395804
"2941","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","CH4","Year",2025,"Vint_2025","GHG emissions (MTCO2eq)",1.335030073258
"2942","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","CH4","Year",2030,"Vint_2030","GHG emissions (MTCO2eq)",1.3176329641972
"2943","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","CH4","Year",2035,"Vint_2035","GHG emissions (MTCO2eq)",1.278101472452
"2944","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","CH4","Year",2040,"Vint_2040","GHG emissions (MTCO2eq)",1.25595445304868
"2945","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","CH4","Year",2045,"Vint_2045","GHG emissions (MTCO2eq)",1.27385205376072
"2946","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","CH4","Year",2050,"Vint_2050","GHG emissions (MTCO2eq)",1.2950831697384
"2947","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","CH4","Year",2055,"Vint_2055","GHG emissions (MTCO2eq)",1.3265754308772
"2948","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","CH4","Year",2060,"Vint_2060","GHG emissions (MTCO2eq)",1.351705261732
"2949","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","CH4","Year",2065,"Vint_2065","GHG emissions (MTCO2eq)",1.3744069361176
"2950","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","CH4","Year",2070,"Vint_2070","GHG emissions (MTCO2eq)",1.3848734199748
"2951","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","CH4","Year",2075,"Vint_2075","GHG emissions (MTCO2eq)",1.3948914582008
"2952","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","CH4","Year",2080,"Vint_2080","GHG emissions (MTCO2eq)",1.4170011680524
"2953","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","CH4","Year",2085,"Vint_2085","GHG emissions (MTCO2eq)",1.432332893068
"2954","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","CH4","Year",2090,"Vint_2090","GHG emissions (MTCO2eq)",1.4469849168292
"2955","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","CH4","Year",2095,"Vint_2095","GHG emissions (MTCO2eq)",1.4603959364064
"2956","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","CH4","Year",2100,"Vint_2100","GHG emissions (MTCO2eq)",1.4762756516452
"2957","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","CO2","Year",1975,"Vint_1975","GHG emissions (MTCO2eq)",11.2212490866667
"2958","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","CO2","Year",1990,"Vint_1990","GHG emissions (MTCO2eq)",30.5451696
"2959","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","CO2","Year",2005,"Vint_2005","GHG emissions (MTCO2eq)",93.0706936133333
"2960","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","CO2","Year",2010,"Vint_2010","GHG emissions (MTCO2eq)",88.27114769
"2961","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","CO2","Year",2015,"Vint_2015","GHG emissions (MTCO2eq)",111.667220514667
"2962","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","CO2","Year",2020,"Vint_2020","GHG emissions (MTCO2eq)",141.82658842
"2963","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","CO2","Year",2025,"Vint_2025","GHG emissions (MTCO2eq)",152.095021246667
"2964","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","CO2","Year",2030,"Vint_2030","GHG emissions (MTCO2eq)",162.28119974
"2965","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","CO2","Year",2035,"Vint_2035","GHG emissions (MTCO2eq)",171.952185702
"2966","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","CO2","Year",2040,"Vint_2040","GHG emissions (MTCO2eq)",182.162563205333
"2967","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","CO2","Year",2045,"Vint_2045","GHG emissions (MTCO2eq)",192.831881726
"2968","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","CO2","Year",2050,"Vint_2050","GHG emissions (MTCO2eq)",203.640097694
"2969","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","CO2","Year",2055,"Vint_2055","GHG emissions (MTCO2eq)",213.921345557333
"2970","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","CO2","Year",2060,"Vint_2060","GHG emissions (MTCO2eq)",221.775564585667
"2971","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","CO2","Year",2065,"Vint_2065","GHG emissions (MTCO2eq)",229.551469539333
"2972","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","CO2","Year",2070,"Vint_2070","GHG emissions (MTCO2eq)",233.690782966667
"2973","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","CO2","Year",2075,"Vint_2075","GHG emissions (MTCO2eq)",237.755343389667
"2974","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","CO2","Year",2080,"Vint_2080","GHG emissions (MTCO2eq)",245.919637905333
"2975","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","CO2","Year",2085,"Vint_2085","GHG emissions (MTCO2eq)",251.639036553667
"2976","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","CO2","Year",2090,"Vint_2090","GHG emissions (MTCO2eq)",256.580108741
"2977","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","CO2","Year",2095,"Vint_2095","GHG emissions (MTCO2eq)",259.993196697667
"2978","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","CO2","Year",2100,"Vint_2100","GHG emissions (MTCO2eq)",262.814749182333
"2979","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","HFCs","Year",1975,"Vint_1975","GHG emissions (MTCO2eq)",1.1376e-05
"2980","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","HFCs","Year",1990,"Vint_1990","GHG emissions (MTCO2eq)",1.422e-05
"2981","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","HFCs","Year",2005,"Vint_2005","GHG emissions (MTCO2eq)",0.0070406775
"2982","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","HFCs","Year",2010,"Vint_2010","GHG emissions (MTCO2eq)",0.0103980195
"2983","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","HFCs","Year",2015,"Vint_2015","GHG emissions (MTCO2eq)",0.01048031775
"2984","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","HFCs","Year",2020,"Vint_2020","GHG emissions (MTCO2eq)",0.0125436753
"2985","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","HFCs","Year",2025,"Vint_2025","GHG emissions (MTCO2eq)",0.013778469
"2986","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","HFCs","Year",2030,"Vint_2030","GHG emissions (MTCO2eq)",0.0150763995
"2987","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","HFCs","Year",2035,"Vint_2035","GHG emissions (MTCO2eq)",0.016340913
"2988","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","HFCs","Year",2040,"Vint_2040","GHG emissions (MTCO2eq)",0.01747876185
"2989","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","HFCs","Year",2045,"Vint_2045","GHG emissions (MTCO2eq)",0.01849143915
"2990","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","HFCs","Year",2050,"Vint_2050","GHG emissions (MTCO2eq)",0.0193418307
"2991","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","HFCs","Year",2055,"Vint_2055","GHG emissions (MTCO2eq)",0.02008500345
"2992","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","HFCs","Year",2060,"Vint_2060","GHG emissions (MTCO2eq)",0.0207311247
"2993","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","HFCs","Year",2065,"Vint_2065","GHG emissions (MTCO2eq)",0.02122118145
"2994","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","HFCs","Year",2070,"Vint_2070","GHG emissions (MTCO2eq)",0.02160341505
"2995","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","HFCs","Year",2075,"Vint_2075","GHG emissions (MTCO2eq)",0.0218847222
"2996","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","HFCs","Year",2080,"Vint_2080","GHG emissions (MTCO2eq)",0.0220596282
"2997","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","HFCs","Year",2085,"Vint_2085","GHG emissions (MTCO2eq)",0.0222146262
"2998","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","HFCs","Year",2090,"Vint_2090","GHG emissions (MTCO2eq)",0.02232678645
"2999","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","HFCs","Year",2095,"Vint_2095","GHG emissions (MTCO2eq)",0.0224334009
"3000","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","HFCs","Year",2100,"Vint_2100","GHG emissions (MTCO2eq)",0.02250965565
"3001","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","N2O","Year",1975,"Vint_1975","GHG emissions (MTCO2eq)",0.586392
"3002","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","N2O","Year",1990,"Vint_1990","GHG emissions (MTCO2eq)",0.4090275
"3003","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","N2O","Year",2005,"Vint_2005","GHG emissions (MTCO2eq)",0.974988
"3004","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","N2O","Year",2010,"Vint_2010","GHG emissions (MTCO2eq)",1.1756195
"3005","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","N2O","Year",2015,"Vint_2015","GHG emissions (MTCO2eq)",1.3483995
"3006","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","N2O","Year",2020,"Vint_2020","GHG emissions (MTCO2eq)",1.604508854145
"3007","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","N2O","Year",2025,"Vint_2025","GHG emissions (MTCO2eq)",1.731829701565
"3008","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","N2O","Year",2030,"Vint_2030","GHG emissions (MTCO2eq)",1.845913289125
"3009","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","N2O","Year",2035,"Vint_2035","GHG emissions (MTCO2eq)",1.951759689295
"3010","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","N2O","Year",2040,"Vint_2040","GHG emissions (MTCO2eq)",2.063036423355
"3011","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","N2O","Year",2045,"Vint_2045","GHG emissions (MTCO2eq)",2.169360914
"3012","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","N2O","Year",2050,"Vint_2050","GHG emissions (MTCO2eq)",2.262774493875
"3013","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","N2O","Year",2055,"Vint_2055","GHG emissions (MTCO2eq)",2.3522855751
"3014","Ref","Rest of Malaysia","Rest of Malaysia","emissGHGByGasGWPAR5","ghg","N2O","Year",2060,"Vint_2060","GHG emissions (MTCO2eq)",2.43032959726
