Units,scenario,region,sector,subsector,year,value
MTC,Ref_cities,KualaLumpur,comm others,gas,1990,0.000455813
MTC,Ref_cities,KualaLumpur,comm others,gas,2005,0.00218538
MTC,Ref_cities,KualaLumpur,comm others,gas,2010,0.00284568
MTC,Ref_cities,KualaLumpur,comm others,gas,2015,0.00228336
MTC,Ref_cities,KualaLumpur,comm others,gas,2020,0.00231551
MTC,Ref_cities,KualaLumpur,comm others,gas,2025,0.00258554
MTC,Ref_cities,KualaLumpur,comm others,gas,2030,0.00277788
MTC,Ref_cities,KualaLumpur,comm others,gas,2035,0.00286234
MTC,Ref_cities,KualaLumpur,comm others,gas,2040,0.00290539
MTC,Ref_cities,KualaLumpur,comm others,gas,2045,0.00295979
MTC,Ref_cities,KualaLumpur,comm others,gas,2050,0.00307628
MTC,Ref_cities,KualaLumpur,comm others,gas,2055,0.0031845
MTC,Ref_cities,KualaLumpur,comm others,gas,2060,0.00317829
MTC,Ref_cities,KualaLumpur,comm others,gas,2065,0.00316435
MTC,Ref_cities,KualaLumpur,comm others,gas,2070,0.00299173
MTC,Ref_cities,KualaLumpur,comm others,gas,2075,0.00290929
MTC,Ref_cities,KualaLumpur,comm others,gas,2080,0.00307851
MTC,Ref_cities,KualaLumpur,comm others,gas,2085,0.00311606
MTC,Ref_cities,KualaLumpur,comm others,gas,2090,0.00300946
MTC,Ref_cities,KualaLumpur,comm others,gas,2095,0.00279684
MTC,Ref_cities,KualaLumpur,comm others,gas,2100,0.00254066
MTC,Ref_cities,KualaLumpur,comm others,refined liquids,1990,0.0314575
MTC,Ref_cities,KualaLumpur,comm others,refined liquids,2005,0.0991484
MTC,Ref_cities,KualaLumpur,comm others,refined liquids,2010,0.163164
MTC,Ref_cities,KualaLumpur,comm others,refined liquids,2015,0.102677
MTC,Ref_cities,KualaLumpur,comm others,refined liquids,2020,0.0825856
MTC,Ref_cities,KualaLumpur,comm others,refined liquids,2025,0.0847706
MTC,Ref_cities,KualaLumpur,comm others,refined liquids,2030,0.0802455
MTC,Ref_cities,KualaLumpur,comm others,refined liquids,2035,0.0742992
MTC,Ref_cities,KualaLumpur,comm others,refined liquids,2040,0.0689352
MTC,Ref_cities,KualaLumpur,comm others,refined liquids,2045,0.063644
MTC,Ref_cities,KualaLumpur,comm others,refined liquids,2050,0.0615555
MTC,Ref_cities,KualaLumpur,comm others,refined liquids,2055,0.0584499
MTC,Ref_cities,KualaLumpur,comm others,refined liquids,2060,0.0527882
MTC,Ref_cities,KualaLumpur,comm others,refined liquids,2065,0.0482662
MTC,Ref_cities,KualaLumpur,comm others,refined liquids,2070,0.0418371
MTC,Ref_cities,KualaLumpur,comm others,refined liquids,2075,0.0372623
MTC,Ref_cities,KualaLumpur,comm others,refined liquids,2080,0.0364217
MTC,Ref_cities,KualaLumpur,comm others,refined liquids,2085,0.034518
MTC,Ref_cities,KualaLumpur,comm others,refined liquids,2090,0.0317824
MTC,Ref_cities,KualaLumpur,comm others,refined liquids,2095,0.0282296
MTC,Ref_cities,KualaLumpur,comm others,refined liquids,2100,0.0245941
MTC,Ref_cities,KualaLumpur,industrial energy use,biomass,1975,0.0693547
MTC,Ref_cities,KualaLumpur,industrial energy use,biomass,1990,0.109326
MTC,Ref_cities,KualaLumpur,industrial energy use,biomass,2005,0.125598
MTC,Ref_cities,KualaLumpur,industrial energy use,biomass,2010,0.0430445
MTC,Ref_cities,KualaLumpur,industrial energy use,biomass,2015,0.0010971
MTC,Ref_cities,KualaLumpur,industrial energy use,biomass,2020,0.00120178
MTC,Ref_cities,KualaLumpur,industrial energy use,biomass,2025,0.00129807
MTC,Ref_cities,KualaLumpur,industrial energy use,biomass,2030,0.00133993
MTC,Ref_cities,KualaLumpur,industrial energy use,biomass,2035,0.00136079
MTC,Ref_cities,KualaLumpur,industrial energy use,biomass,2040,0.00134137
MTC,Ref_cities,KualaLumpur,industrial energy use,biomass,2045,0.0013329
MTC,Ref_cities,KualaLumpur,industrial energy use,biomass,2050,0.00137192
MTC,Ref_cities,KualaLumpur,industrial energy use,biomass,2055,0.00139978
MTC,Ref_cities,KualaLumpur,industrial energy use,biomass,2060,0.00139678
MTC,Ref_cities,KualaLumpur,industrial energy use,biomass,2065,0.00140139
MTC,Ref_cities,KualaLumpur,industrial energy use,biomass,2070,0.00137586
MTC,Ref_cities,KualaLumpur,industrial energy use,biomass,2075,0.00135903
MTC,Ref_cities,KualaLumpur,industrial energy use,biomass,2080,0.00139534
MTC,Ref_cities,KualaLumpur,industrial energy use,biomass,2085,0.00142483
MTC,Ref_cities,KualaLumpur,industrial energy use,biomass,2090,0.00145299
MTC,Ref_cities,KualaLumpur,industrial energy use,biomass,2095,0.00147189
MTC,Ref_cities,KualaLumpur,industrial energy use,biomass,2100,0.00148941
MTC,Ref_cities,KualaLumpur,industrial energy use,coal,1990,0.00914003
MTC,Ref_cities,KualaLumpur,industrial energy use,coal,2005,0.0075266
MTC,Ref_cities,KualaLumpur,industrial energy use,coal,2010,0.0804885
MTC,Ref_cities,KualaLumpur,industrial energy use,coal,2015,0.0719246
MTC,Ref_cities,KualaLumpur,industrial energy use,coal,2020,0.0742927
MTC,Ref_cities,KualaLumpur,industrial energy use,coal,2025,0.0792529
MTC,Ref_cities,KualaLumpur,industrial energy use,coal,2030,0.0798063
MTC,Ref_cities,KualaLumpur,industrial energy use,coal,2035,0.080541
MTC,Ref_cities,KualaLumpur,industrial energy use,coal,2040,0.0821765
MTC,Ref_cities,KualaLumpur,industrial energy use,coal,2045,0.0842078
MTC,Ref_cities,KualaLumpur,industrial energy use,coal,2050,0.0891749
MTC,Ref_cities,KualaLumpur,industrial energy use,coal,2055,0.092913
MTC,Ref_cities,KualaLumpur,industrial energy use,coal,2060,0.0935765
MTC,Ref_cities,KualaLumpur,industrial energy use,coal,2065,0.0943341
MTC,Ref_cities,KualaLumpur,industrial energy use,coal,2070,0.092631
MTC,Ref_cities,KualaLumpur,industrial energy use,coal,2075,0.0916715
MTC,Ref_cities,KualaLumpur,industrial energy use,coal,2080,0.0952003
MTC,Ref_cities,KualaLumpur,industrial energy use,coal,2085,0.0977945
MTC,Ref_cities,KualaLumpur,industrial energy use,coal,2090,0.100225
MTC,Ref_cities,KualaLumpur,industrial energy use,coal,2095,0.101486
MTC,Ref_cities,KualaLumpur,industrial energy use,coal,2100,0.102786
MTC,Ref_cities,KualaLumpur,industrial energy use,gas,1990,0.122891
MTC,Ref_cities,KualaLumpur,industrial energy use,gas,2005,1.3416
MTC,Ref_cities,KualaLumpur,industrial energy use,gas,2010,0.784199
MTC,Ref_cities,KualaLumpur,industrial energy use,gas,2015,1.1957
MTC,Ref_cities,KualaLumpur,industrial energy use,gas,2020,1.26934
MTC,Ref_cities,KualaLumpur,industrial energy use,gas,2025,1.34508
MTC,Ref_cities,KualaLumpur,industrial energy use,gas,2030,1.40764
MTC,Ref_cities,KualaLumpur,industrial energy use,gas,2035,1.43758
MTC,Ref_cities,KualaLumpur,industrial energy use,gas,2040,1.44796
MTC,Ref_cities,KualaLumpur,industrial energy use,gas,2045,1.47203
MTC,Ref_cities,KualaLumpur,industrial energy use,gas,2050,1.50597
MTC,Ref_cities,KualaLumpur,industrial energy use,gas,2055,1.54514
MTC,Ref_cities,KualaLumpur,industrial energy use,gas,2060,1.56681
MTC,Ref_cities,KualaLumpur,industrial energy use,gas,2065,1.58328
MTC,Ref_cities,KualaLumpur,industrial energy use,gas,2070,1.56017
MTC,Ref_cities,KualaLumpur,industrial energy use,gas,2075,1.5568
MTC,Ref_cities,KualaLumpur,industrial energy use,gas,2080,1.61107
MTC,Ref_cities,KualaLumpur,industrial energy use,gas,2085,1.62418
MTC,Ref_cities,KualaLumpur,industrial energy use,gas,2090,1.59492
MTC,Ref_cities,KualaLumpur,industrial energy use,gas,2095,1.54179
MTC,Ref_cities,KualaLumpur,industrial energy use,gas,2100,1.47828
MTC,Ref_cities,KualaLumpur,industrial energy use,refined liquids,1975,0.209339
MTC,Ref_cities,KualaLumpur,industrial energy use,refined liquids,1990,0.435567
MTC,Ref_cities,KualaLumpur,industrial energy use,refined liquids,2005,0.721975
MTC,Ref_cities,KualaLumpur,industrial energy use,refined liquids,2010,0.676754
MTC,Ref_cities,KualaLumpur,industrial energy use,refined liquids,2015,0.543194
MTC,Ref_cities,KualaLumpur,industrial energy use,refined liquids,2020,0.503773
MTC,Ref_cities,KualaLumpur,industrial energy use,refined liquids,2025,0.564403
MTC,Ref_cities,KualaLumpur,industrial energy use,refined liquids,2030,0.605123
MTC,Ref_cities,KualaLumpur,industrial energy use,refined liquids,2035,0.649859
MTC,Ref_cities,KualaLumpur,industrial energy use,refined liquids,2040,0.69753
MTC,Ref_cities,KualaLumpur,industrial energy use,refined liquids,2045,0.739389
MTC,Ref_cities,KualaLumpur,industrial energy use,refined liquids,2050,0.799356
MTC,Ref_cities,KualaLumpur,industrial energy use,refined liquids,2055,0.841537
MTC,Ref_cities,KualaLumpur,industrial energy use,refined liquids,2060,0.85168
MTC,Ref_cities,KualaLumpur,industrial energy use,refined liquids,2065,0.866295
MTC,Ref_cities,KualaLumpur,industrial energy use,refined liquids,2070,0.853446
MTC,Ref_cities,KualaLumpur,industrial energy use,refined liquids,2075,0.848094
MTC,Ref_cities,KualaLumpur,industrial energy use,refined liquids,2080,0.882548
MTC,Ref_cities,KualaLumpur,industrial energy use,refined liquids,2085,0.911904
MTC,Ref_cities,KualaLumpur,industrial energy use,refined liquids,2090,0.939491
MTC,Ref_cities,KualaLumpur,industrial energy use,refined liquids,2095,0.956573
MTC,Ref_cities,KualaLumpur,industrial energy use,refined liquids,2100,0.970586
MTC,Ref_cities,KualaLumpur,industrial feedstocks,gas,1990,0.0409966
MTC,Ref_cities,KualaLumpur,industrial feedstocks,gas,2005,0.124044
MTC,Ref_cities,KualaLumpur,industrial feedstocks,gas,2010,0.129927
MTC,Ref_cities,KualaLumpur,industrial feedstocks,gas,2015,0.402835
MTC,Ref_cities,KualaLumpur,industrial feedstocks,gas,2020,0.462077
MTC,Ref_cities,KualaLumpur,industrial feedstocks,gas,2025,0.519411
MTC,Ref_cities,KualaLumpur,industrial feedstocks,gas,2030,0.584212
MTC,Ref_cities,KualaLumpur,industrial feedstocks,gas,2035,0.646964
MTC,Ref_cities,KualaLumpur,industrial feedstocks,gas,2040,0.70398
MTC,Ref_cities,KualaLumpur,industrial feedstocks,gas,2045,0.759894
MTC,Ref_cities,KualaLumpur,industrial feedstocks,gas,2050,0.808072
MTC,Ref_cities,KualaLumpur,industrial feedstocks,gas,2055,0.85746
MTC,Ref_cities,KualaLumpur,industrial feedstocks,gas,2060,0.907804
MTC,Ref_cities,KualaLumpur,industrial feedstocks,gas,2065,0.95215
MTC,Ref_cities,KualaLumpur,industrial feedstocks,gas,2070,0.992885
MTC,Ref_cities,KualaLumpur,industrial feedstocks,gas,2075,1.03115
MTC,Ref_cities,KualaLumpur,industrial feedstocks,gas,2080,1.0634
MTC,Ref_cities,KualaLumpur,industrial feedstocks,gas,2085,1.09052
MTC,Ref_cities,KualaLumpur,industrial feedstocks,gas,2090,1.11086
MTC,Ref_cities,KualaLumpur,industrial feedstocks,gas,2095,1.13031
MTC,Ref_cities,KualaLumpur,industrial feedstocks,gas,2100,1.14696
MTC,Ref_cities,KualaLumpur,resid others,biomass,1990,0.0414941
MTC,Ref_cities,KualaLumpur,resid others,biomass,2005,0.0329337
MTC,Ref_cities,KualaLumpur,resid others,biomass,2010,0.0222825
MTC,Ref_cities,KualaLumpur,resid others,biomass,2015,0.000154101
MTC,Ref_cities,KualaLumpur,resid others,biomass,2020,0.000166704
MTC,Ref_cities,KualaLumpur,resid others,biomass,2025,0.00017462
MTC,Ref_cities,KualaLumpur,resid others,biomass,2030,0.000169369
MTC,Ref_cities,KualaLumpur,resid others,biomass,2035,0.00015545
MTC,Ref_cities,KualaLumpur,resid others,biomass,2040,0.00013444
MTC,Ref_cities,KualaLumpur,resid others,biomass,2045,0.00011725
MTC,Ref_cities,KualaLumpur,resid others,biomass,2050,0.000108016
MTC,Ref_cities,KualaLumpur,resid others,biomass,2055,9.94159e-05
MTC,Ref_cities,KualaLumpur,resid others,biomass,2060,8.88312e-05
MTC,Ref_cities,KualaLumpur,resid others,biomass,2065,8.0378e-05
MTC,Ref_cities,KualaLumpur,resid others,biomass,2070,6.99445e-05
MTC,Ref_cities,KualaLumpur,resid others,biomass,2075,6.22545e-05
MTC,Ref_cities,KualaLumpur,resid others,biomass,2080,6.0142e-05
MTC,Ref_cities,KualaLumpur,resid others,biomass,2085,5.65328e-05
MTC,Ref_cities,KualaLumpur,resid others,biomass,2090,5.17281e-05
MTC,Ref_cities,KualaLumpur,resid others,biomass,2095,4.59384e-05
MTC,Ref_cities,KualaLumpur,resid others,biomass,2100,4.00199e-05
MTC,Ref_cities,KualaLumpur,resid others,gas,1990,0.000274059
MTC,Ref_cities,KualaLumpur,resid others,gas,2005,0.000475701
MTC,Ref_cities,KualaLumpur,resid others,gas,2010,0.000569422
MTC,Ref_cities,KualaLumpur,resid others,gas,2015,9.51405e-05
MTC,Ref_cities,KualaLumpur,resid others,gas,2020,0.000107321
MTC,Ref_cities,KualaLumpur,resid others,gas,2025,0.000127282
MTC,Ref_cities,KualaLumpur,resid others,gas,2030,0.000145388
MTC,Ref_cities,KualaLumpur,resid others,gas,2035,0.000157385
MTC,Ref_cities,KualaLumpur,resid others,gas,2040,0.000165669
MTC,Ref_cities,KualaLumpur,resid others,gas,2045,0.000173393
MTC,Ref_cities,KualaLumpur,resid others,gas,2050,0.000183348
MTC,Ref_cities,KualaLumpur,resid others,gas,2055,0.000192522
MTC,Ref_cities,KualaLumpur,resid others,gas,2060,0.000194754
MTC,Ref_cities,KualaLumpur,resid others,gas,2065,0.000195907
MTC,Ref_cities,KualaLumpur,resid others,gas,2070,0.000187127
MTC,Ref_cities,KualaLumpur,resid others,gas,2075,0.000183406
MTC,Ref_cities,KualaLumpur,resid others,gas,2080,0.000194977
MTC,Ref_cities,KualaLumpur,resid others,gas,2085,0.000198314
MTC,Ref_cities,KualaLumpur,resid others,gas,2090,0.000192443
MTC,Ref_cities,KualaLumpur,resid others,gas,2095,0.00017971
MTC,Ref_cities,KualaLumpur,resid others,gas,2100,0.000163973
MTC,Ref_cities,KualaLumpur,resid others,refined liquids,1990,0.0602737
MTC,Ref_cities,KualaLumpur,resid others,refined liquids,2005,0.10282
MTC,Ref_cities,KualaLumpur,resid others,refined liquids,2010,0.0932376
MTC,Ref_cities,KualaLumpur,resid others,refined liquids,2015,0.0884965
MTC,Ref_cities,KualaLumpur,resid others,refined liquids,2020,0.0791366
MTC,Ref_cities,KualaLumpur,resid others,refined liquids,2025,0.0862519
MTC,Ref_cities,KualaLumpur,resid others,refined liquids,2030,0.0867471
MTC,Ref_cities,KualaLumpur,resid others,refined liquids,2035,0.0843373
MTC,Ref_cities,KualaLumpur,resid others,refined liquids,2040,0.0811245
MTC,Ref_cities,KualaLumpur,resid others,refined liquids,2045,0.0769258
MTC,Ref_cities,KualaLumpur,resid others,refined liquids,2050,0.0756881
MTC,Ref_cities,KualaLumpur,resid others,refined liquids,2055,0.0728888
MTC,Ref_cities,KualaLumpur,resid others,refined liquids,2060,0.0666987
MTC,Ref_cities,KualaLumpur,resid others,refined liquids,2065,0.0615977
MTC,Ref_cities,KualaLumpur,resid others,refined liquids,2070,0.053927
MTC,Ref_cities,KualaLumpur,resid others,refined liquids,2075,0.0483907
MTC,Ref_cities,KualaLumpur,resid others,refined liquids,2080,0.0475036
MTC,Ref_cities,KualaLumpur,resid others,refined liquids,2085,0.0452333
MTC,Ref_cities,KualaLumpur,resid others,refined liquids,2090,0.0418512
MTC,Ref_cities,KualaLumpur,resid others,refined liquids,2095,0.0373579
MTC,Ref_cities,KualaLumpur,resid others,refined liquids,2100,0.0327014
MTC,Ref_cities,KualaLumpur,trn_aviation_intl,International Aviation,1975,0.0108745
MTC,Ref_cities,KualaLumpur,trn_aviation_intl,International Aviation,1990,0.0274386
MTC,Ref_cities,KualaLumpur,trn_aviation_intl,International Aviation,2005,0.0874091
MTC,Ref_cities,KualaLumpur,trn_aviation_intl,International Aviation,2010,0.103488
MTC,Ref_cities,KualaLumpur,trn_aviation_intl,International Aviation,2015,0.136311
MTC,Ref_cities,KualaLumpur,trn_aviation_intl,International Aviation,2020,0.146644
MTC,Ref_cities,KualaLumpur,trn_aviation_intl,International Aviation,2025,0.164804
MTC,Ref_cities,KualaLumpur,trn_aviation_intl,International Aviation,2030,0.18326
MTC,Ref_cities,KualaLumpur,trn_aviation_intl,International Aviation,2035,0.200312
MTC,Ref_cities,KualaLumpur,trn_aviation_intl,International Aviation,2040,0.216667
MTC,Ref_cities,KualaLumpur,trn_aviation_intl,International Aviation,2045,0.229717
MTC,Ref_cities,KualaLumpur,trn_aviation_intl,International Aviation,2050,0.239519
MTC,Ref_cities,KualaLumpur,trn_aviation_intl,International Aviation,2055,0.253157
MTC,Ref_cities,KualaLumpur,trn_aviation_intl,International Aviation,2060,0.264459
MTC,Ref_cities,KualaLumpur,trn_aviation_intl,International Aviation,2065,0.273713
MTC,Ref_cities,KualaLumpur,trn_aviation_intl,International Aviation,2070,0.28067
MTC,Ref_cities,KualaLumpur,trn_aviation_intl,International Aviation,2075,0.286063
MTC,Ref_cities,KualaLumpur,trn_aviation_intl,International Aviation,2080,0.290337
MTC,Ref_cities,KualaLumpur,trn_aviation_intl,International Aviation,2085,0.294025
MTC,Ref_cities,KualaLumpur,trn_aviation_intl,International Aviation,2090,0.297228
MTC,Ref_cities,KualaLumpur,trn_aviation_intl,International Aviation,2095,0.300098
MTC,Ref_cities,KualaLumpur,trn_aviation_intl,International Aviation,2100,0.302459
MTC,Ref_cities,KualaLumpur,trn_freight,Domestic Ship,1990,0.00189533
MTC,Ref_cities,KualaLumpur,trn_freight,Domestic Ship,2005,0.000184231
MTC,Ref_cities,KualaLumpur,trn_freight,Domestic Ship,2010,0.000554701
MTC,Ref_cities,KualaLumpur,trn_freight,Domestic Ship,2015,0.00799443
MTC,Ref_cities,KualaLumpur,trn_freight,Domestic Ship,2020,0.00835397
MTC,Ref_cities,KualaLumpur,trn_freight,Domestic Ship,2025,0.00977586
MTC,Ref_cities,KualaLumpur,trn_freight,Domestic Ship,2030,0.0115826
MTC,Ref_cities,KualaLumpur,trn_freight,Domestic Ship,2035,0.0136655
MTC,Ref_cities,KualaLumpur,trn_freight,Domestic Ship,2040,0.0158906
MTC,Ref_cities,KualaLumpur,trn_freight,Domestic Ship,2045,0.0183616
MTC,Ref_cities,KualaLumpur,trn_freight,Domestic Ship,2050,0.0207568
MTC,Ref_cities,KualaLumpur,trn_freight,Domestic Ship,2055,0.022922
MTC,Ref_cities,KualaLumpur,trn_freight,Domestic Ship,2060,0.0248977
MTC,Ref_cities,KualaLumpur,trn_freight,Domestic Ship,2065,0.0268325
MTC,Ref_cities,KualaLumpur,trn_freight,Domestic Ship,2070,0.0286199
MTC,Ref_cities,KualaLumpur,trn_freight,Domestic Ship,2075,0.0304704
MTC,Ref_cities,KualaLumpur,trn_freight,Domestic Ship,2080,0.0324821
MTC,Ref_cities,KualaLumpur,trn_freight,Domestic Ship,2085,0.0346859
MTC,Ref_cities,KualaLumpur,trn_freight,Domestic Ship,2090,0.0370243
MTC,Ref_cities,KualaLumpur,trn_freight,Domestic Ship,2095,0.0395224
MTC,Ref_cities,KualaLumpur,trn_freight,Domestic Ship,2100,0.0420582
MTC,Ref_cities,KualaLumpur,trn_freight,Freight Rail,1975,0.000411319
MTC,Ref_cities,KualaLumpur,trn_freight,Freight Rail,1990,0.00112309
MTC,Ref_cities,KualaLumpur,trn_freight,Freight Rail,2005,0.00313977
MTC,Ref_cities,KualaLumpur,trn_freight,Freight Rail,2010,0.00337721
MTC,Ref_cities,KualaLumpur,trn_freight,Freight Rail,2015,0.00476648
MTC,Ref_cities,KualaLumpur,trn_freight,Freight Rail,2020,0.00516035
MTC,Ref_cities,KualaLumpur,trn_freight,Freight Rail,2025,0.00600898
MTC,Ref_cities,KualaLumpur,trn_freight,Freight Rail,2030,0.00710827
MTC,Ref_cities,KualaLumpur,trn_freight,Freight Rail,2035,0.00835928
MTC,Ref_cities,KualaLumpur,trn_freight,Freight Rail,2040,0.00967628
MTC,Ref_cities,KualaLumpur,trn_freight,Freight Rail,2045,0.0111315
MTC,Ref_cities,KualaLumpur,trn_freight,Freight Rail,2050,0.0124892
MTC,Ref_cities,KualaLumpur,trn_freight,Freight Rail,2055,0.013733
MTC,Ref_cities,KualaLumpur,trn_freight,Freight Rail,2060,0.0149194
MTC,Ref_cities,KualaLumpur,trn_freight,Freight Rail,2065,0.0160512
MTC,Ref_cities,KualaLumpur,trn_freight,Freight Rail,2070,0.0171666
MTC,Ref_cities,KualaLumpur,trn_freight,Freight Rail,2075,0.0182617
MTC,Ref_cities,KualaLumpur,trn_freight,Freight Rail,2080,0.0192775
MTC,Ref_cities,KualaLumpur,trn_freight,Freight Rail,2085,0.0204281
MTC,Ref_cities,KualaLumpur,trn_freight,Freight Rail,2090,0.0216873
MTC,Ref_cities,KualaLumpur,trn_freight,Freight Rail,2095,0.0230883
MTC,Ref_cities,KualaLumpur,trn_freight,Freight Rail,2100,0.024633
MTC,Ref_cities,KualaLumpur,trn_freight_road,Heavy truck,1975,0.00539594
MTC,Ref_cities,KualaLumpur,trn_freight_road,Heavy truck,1990,0.0147166
MTC,Ref_cities,KualaLumpur,trn_freight_road,Heavy truck,2005,0.0411149
MTC,Ref_cities,KualaLumpur,trn_freight_road,Heavy truck,2010,0.0442271
MTC,Ref_cities,KualaLumpur,trn_freight_road,Heavy truck,2015,0.0624249
MTC,Ref_cities,KualaLumpur,trn_freight_road,Heavy truck,2020,0.068576572
MTC,Ref_cities,KualaLumpur,trn_freight_road,Heavy truck,2025,0.076661696
MTC,Ref_cities,KualaLumpur,trn_freight_road,Heavy truck,2030,0.08364857
MTC,Ref_cities,KualaLumpur,trn_freight_road,Heavy truck,2035,0.089195133
MTC,Ref_cities,KualaLumpur,trn_freight_road,Heavy truck,2040,0.09706925
MTC,Ref_cities,KualaLumpur,trn_freight_road,Heavy truck,2045,0.104844148
MTC,Ref_cities,KualaLumpur,trn_freight_road,Heavy truck,2050,0.112958414
MTC,Ref_cities,KualaLumpur,trn_freight_road,Heavy truck,2055,0.121799824
MTC,Ref_cities,KualaLumpur,trn_freight_road,Heavy truck,2060,0.1309362
MTC,Ref_cities,KualaLumpur,trn_freight_road,Heavy truck,2065,0.13986494
MTC,Ref_cities,KualaLumpur,trn_freight_road,Heavy truck,2070,0.14832706
MTC,Ref_cities,KualaLumpur,trn_freight_road,Heavy truck,2075,0.15658048
MTC,Ref_cities,KualaLumpur,trn_freight_road,Heavy truck,2080,0.16513125
MTC,Ref_cities,KualaLumpur,trn_freight_road,Heavy truck,2085,0.17441213
MTC,Ref_cities,KualaLumpur,trn_freight_road,Heavy truck,2090,0.18449024
MTC,Ref_cities,KualaLumpur,trn_freight_road,Heavy truck,2095,0.19535838
MTC,Ref_cities,KualaLumpur,trn_freight_road,Heavy truck,2100,0.20700724
MTC,Ref_cities,KualaLumpur,trn_freight_road,Light truck,1975,0.0023797
MTC,Ref_cities,KualaLumpur,trn_freight_road,Light truck,1990,0.00649108
MTC,Ref_cities,KualaLumpur,trn_freight_road,Light truck,2005,0.0181352
MTC,Ref_cities,KualaLumpur,trn_freight_road,Light truck,2010,0.0195069
MTC,Ref_cities,KualaLumpur,trn_freight_road,Light truck,2015,0.0275341
MTC,Ref_cities,KualaLumpur,trn_freight_road,Light truck,2020,0.029583154
MTC,Ref_cities,KualaLumpur,trn_freight_road,Light truck,2025,0.032569526
MTC,Ref_cities,KualaLumpur,trn_freight_road,Light truck,2030,0.0351318939
MTC,Ref_cities,KualaLumpur,trn_freight_road,Light truck,2035,0.0365491124
MTC,Ref_cities,KualaLumpur,trn_freight_road,Light truck,2040,0.03906816
MTC,Ref_cities,KualaLumpur,trn_freight_road,Light truck,2045,0.041509157
MTC,Ref_cities,KualaLumpur,trn_freight_road,Light truck,2050,0.044064807
MTC,Ref_cities,KualaLumpur,trn_freight_road,Light truck,2055,0.047163176
MTC,Ref_cities,KualaLumpur,trn_freight_road,Light truck,2060,0.050593887
MTC,Ref_cities,KualaLumpur,trn_freight_road,Light truck,2065,0.054033811
MTC,Ref_cities,KualaLumpur,trn_freight_road,Light truck,2070,0.057324487
MTC,Ref_cities,KualaLumpur,trn_freight_road,Light truck,2075,0.060540634
MTC,Ref_cities,KualaLumpur,trn_freight_road,Light truck,2080,0.063934494
MTC,Ref_cities,KualaLumpur,trn_freight_road,Light truck,2085,0.067640288
MTC,Ref_cities,KualaLumpur,trn_freight_road,Light truck,2090,0.07166293
MTC,Ref_cities,KualaLumpur,trn_freight_road,Light truck,2095,0.07596933
MTC,Ref_cities,KualaLumpur,trn_freight_road,Light truck,2100,0.08053556
MTC,Ref_cities,KualaLumpur,trn_freight_road,Medium truck,1975,0.0231056
MTC,Ref_cities,KualaLumpur,trn_freight_road,Medium truck,1990,0.0630078
MTC,Ref_cities,KualaLumpur,trn_freight_road,Medium truck,2005,0.176026
MTC,Ref_cities,KualaLumpur,trn_freight_road,Medium truck,2010,0.189354
MTC,Ref_cities,KualaLumpur,trn_freight_road,Medium truck,2015,0.267259
MTC,Ref_cities,KualaLumpur,trn_freight_road,Medium truck,2020,0.29279451
MTC,Ref_cities,KualaLumpur,trn_freight_road,Medium truck,2025,0.32564642
MTC,Ref_cities,KualaLumpur,trn_freight_road,Medium truck,2030,0.35331363
MTC,Ref_cities,KualaLumpur,trn_freight_road,Medium truck,2035,0.373006082
MTC,Ref_cities,KualaLumpur,trn_freight_road,Medium truck,2040,0.40278273
MTC,Ref_cities,KualaLumpur,trn_freight_road,Medium truck,2045,0.43236309
MTC,Ref_cities,KualaLumpur,trn_freight_road,Medium truck,2050,0.46349237
MTC,Ref_cities,KualaLumpur,trn_freight_road,Medium truck,2055,0.49849309
MTC,Ref_cities,KualaLumpur,trn_freight_road,Medium truck,2060,0.53550708
MTC,Ref_cities,KualaLumpur,trn_freight_road,Medium truck,2065,0.57198466
MTC,Ref_cities,KualaLumpur,trn_freight_road,Medium truck,2070,0.60674415
MTC,Ref_cities,KualaLumpur,trn_freight_road,Medium truck,2075,0.64065829
MTC,Ref_cities,KualaLumpur,trn_freight_road,Medium truck,2080,0.67575661
MTC,Ref_cities,KualaLumpur,trn_freight_road,Medium truck,2085,0.7137911
MTC,Ref_cities,KualaLumpur,trn_freight_road,Medium truck,2090,0.7550762
MTC,Ref_cities,KualaLumpur,trn_freight_road,Medium truck,2095,0.7995996
MTC,Ref_cities,KualaLumpur,trn_freight_road,Medium truck,2100,0.8473266
MTC,Ref_cities,KualaLumpur,trn_pass,Domestic Aviation,1975,0.000676299
MTC,Ref_cities,KualaLumpur,trn_pass,Domestic Aviation,1990,0.00170319
MTC,Ref_cities,KualaLumpur,trn_pass,Domestic Aviation,2005,0.00543109
MTC,Ref_cities,KualaLumpur,trn_pass,Domestic Aviation,2010,0.00643266
MTC,Ref_cities,KualaLumpur,trn_pass,Domestic Aviation,2015,0.00847104
MTC,Ref_cities,KualaLumpur,trn_pass,Domestic Aviation,2020,0.00957067
MTC,Ref_cities,KualaLumpur,trn_pass,Domestic Aviation,2025,0.0113939
MTC,Ref_cities,KualaLumpur,trn_pass,Domestic Aviation,2030,0.0133601
MTC,Ref_cities,KualaLumpur,trn_pass,Domestic Aviation,2035,0.0152837
MTC,Ref_cities,KualaLumpur,trn_pass,Domestic Aviation,2040,0.0169382
MTC,Ref_cities,KualaLumpur,trn_pass,Domestic Aviation,2045,0.0182287
MTC,Ref_cities,KualaLumpur,trn_pass,Domestic Aviation,2050,0.0191854
