Units,scenario,region,sector,input,year,value
EJ,Ref_cities,Rest of Malaysia,industrial energy use,hydrogen,2075,0.01112357
EJ,Ref_cities,Rest of Malaysia,industrial energy use,hydrogen,2080,0.01208291
EJ,Ref_cities,Rest of Malaysia,industrial energy use,hydrogen,2085,0.01290442
EJ,Ref_cities,Rest of Malaysia,industrial energy use,hydrogen,2090,0.01370228
EJ,Ref_cities,Rest of Malaysia,industrial energy use,hydrogen,2095,0.01432915
EJ,Ref_cities,Rest of Malaysia,industrial energy use,hydrogen,2100,0.0141656
EJ,Ref_cities,Rest of Malaysia,industrial energy use,refined liquids,1975,0.0649978
EJ,Ref_cities,Rest of Malaysia,industrial energy use,refined liquids,1990,0.122672
EJ,Ref_cities,Rest of Malaysia,industrial energy use,refined liquids,2005,0.193604
EJ,Ref_cities,Rest of Malaysia,industrial energy use,refined liquids,2010,0.181805
EJ,Ref_cities,Rest of Malaysia,industrial energy use,refined liquids,2015,0.145462
EJ,Ref_cities,Rest of Malaysia,industrial energy use,refined liquids,2020,0.134457
EJ,Ref_cities,Rest of Malaysia,industrial energy use,refined liquids,2025,0.148159
EJ,Ref_cities,Rest of Malaysia,industrial energy use,refined liquids,2030,0.156591
EJ,Ref_cities,Rest of Malaysia,industrial energy use,refined liquids,2035,0.166001
EJ,Ref_cities,Rest of Malaysia,industrial energy use,refined liquids,2040,0.176072
EJ,Ref_cities,Rest of Malaysia,industrial energy use,refined liquids,2045,0.184479
EJ,Ref_cities,Rest of Malaysia,industrial energy use,refined liquids,2050,0.197132
EJ,Ref_cities,Rest of Malaysia,industrial energy use,refined liquids,2055,0.205124
EJ,Ref_cities,Rest of Malaysia,industrial energy use,refined liquids,2060,0.205385
EJ,Ref_cities,Rest of Malaysia,industrial energy use,refined liquids,2065,0.206792
EJ,Ref_cities,Rest of Malaysia,industrial energy use,refined liquids,2070,0.20187
EJ,Ref_cities,Rest of Malaysia,industrial energy use,refined liquids,2075,0.198815
EJ,Ref_cities,Rest of Malaysia,industrial energy use,refined liquids,2080,0.205146
EJ,Ref_cities,Rest of Malaysia,industrial energy use,refined liquids,2085,0.210227
EJ,Ref_cities,Rest of Malaysia,industrial energy use,refined liquids,2090,0.214826
EJ,Ref_cities,Rest of Malaysia,industrial energy use,refined liquids,2095,0.216876
EJ,Ref_cities,Rest of Malaysia,industrial energy use,refined liquids,2100,0.218153
EJ,Ref_cities,Rest of Malaysia,industrial feedstocks,gas,1990,0.015937
EJ,Ref_cities,Rest of Malaysia,industrial feedstocks,gas,2005,0.0459131
EJ,Ref_cities,Rest of Malaysia,industrial feedstocks,gas,2010,0.0481775
EJ,Ref_cities,Rest of Malaysia,industrial feedstocks,gas,2015,0.148898
EJ,Ref_cities,Rest of Malaysia,industrial feedstocks,gas,2020,0.170228
EJ,Ref_cities,Rest of Malaysia,industrial feedstocks,gas,2025,0.188199
EJ,Ref_cities,Rest of Malaysia,industrial feedstocks,gas,2030,0.208671
EJ,Ref_cities,Rest of Malaysia,industrial feedstocks,gas,2035,0.228108
EJ,Ref_cities,Rest of Malaysia,industrial feedstocks,gas,2040,0.245276
EJ,Ref_cities,Rest of Malaysia,industrial feedstocks,gas,2045,0.261696
EJ,Ref_cities,Rest of Malaysia,industrial feedstocks,gas,2050,0.275066
EJ,Ref_cities,Rest of Malaysia,industrial feedstocks,gas,2055,0.288487
EJ,Ref_cities,Rest of Malaysia,industrial feedstocks,gas,2060,0.302172
EJ,Ref_cities,Rest of Malaysia,industrial feedstocks,gas,2065,0.313719
EJ,Ref_cities,Rest of Malaysia,industrial feedstocks,gas,2070,0.324163
EJ,Ref_cities,Rest of Malaysia,industrial feedstocks,gas,2075,0.333653
EJ,Ref_cities,Rest of Malaysia,industrial feedstocks,gas,2080,0.341185
EJ,Ref_cities,Rest of Malaysia,industrial feedstocks,gas,2085,0.347011
EJ,Ref_cities,Rest of Malaysia,industrial feedstocks,gas,2090,0.350608
EJ,Ref_cities,Rest of Malaysia,industrial feedstocks,gas,2095,0.353721
EJ,Ref_cities,Rest of Malaysia,industrial feedstocks,gas,2100,0.355831
EJ,Ref_cities,Rest of Malaysia,industrial feedstocks,refined liquids,1990,0.0081157
EJ,Ref_cities,Rest of Malaysia,industrial feedstocks,refined liquids,2005,0.0222618
EJ,Ref_cities,Rest of Malaysia,industrial feedstocks,refined liquids,2010,0.071589
EJ,Ref_cities,Rest of Malaysia,industrial feedstocks,refined liquids,2015,0.0512647
EJ,Ref_cities,Rest of Malaysia,industrial feedstocks,refined liquids,2020,0.0546349
EJ,Ref_cities,Rest of Malaysia,industrial feedstocks,refined liquids,2025,0.0622924
EJ,Ref_cities,Rest of Malaysia,industrial feedstocks,refined liquids,2030,0.0694758
EJ,Ref_cities,Rest of Malaysia,industrial feedstocks,refined liquids,2035,0.0776784
EJ,Ref_cities,Rest of Malaysia,industrial feedstocks,refined liquids,2040,0.0864612
EJ,Ref_cities,Rest of Malaysia,industrial feedstocks,refined liquids,2045,0.0944101
EJ,Ref_cities,Rest of Malaysia,industrial feedstocks,refined liquids,2050,0.102769
EJ,Ref_cities,Rest of Malaysia,industrial feedstocks,refined liquids,2055,0.109626
EJ,Ref_cities,Rest of Malaysia,industrial feedstocks,refined liquids,2060,0.114726
EJ,Ref_cities,Rest of Malaysia,industrial feedstocks,refined liquids,2065,0.119586
EJ,Ref_cities,Rest of Malaysia,industrial feedstocks,refined liquids,2070,0.123524
EJ,Ref_cities,Rest of Malaysia,industrial feedstocks,refined liquids,2075,0.126577
EJ,Ref_cities,Rest of Malaysia,industrial feedstocks,refined liquids,2080,0.129677
EJ,Ref_cities,Rest of Malaysia,industrial feedstocks,refined liquids,2085,0.133927
EJ,Ref_cities,Rest of Malaysia,industrial feedstocks,refined liquids,2090,0.139709
EJ,Ref_cities,Rest of Malaysia,industrial feedstocks,refined liquids,2095,0.145943
EJ,Ref_cities,Rest of Malaysia,industrial feedstocks,refined liquids,2100,0.152601
EJ,Ref_cities,Rest of Malaysia,resid cooling,electricity,1990,0.0088732
EJ,Ref_cities,Rest of Malaysia,resid cooling,electricity,2005,0.0317825
EJ,Ref_cities,Rest of Malaysia,resid cooling,electricity,2010,0.0490594
EJ,Ref_cities,Rest of Malaysia,resid cooling,electricity,2015,0.0634684
EJ,Ref_cities,Rest of Malaysia,resid cooling,electricity,2020,0.0719859
EJ,Ref_cities,Rest of Malaysia,resid cooling,electricity,2025,0.0800083
EJ,Ref_cities,Rest of Malaysia,resid cooling,electricity,2030,0.0893338
EJ,Ref_cities,Rest of Malaysia,resid cooling,electricity,2035,0.0981712
EJ,Ref_cities,Rest of Malaysia,resid cooling,electricity,2040,0.10559
EJ,Ref_cities,Rest of Malaysia,resid cooling,electricity,2045,0.110123
EJ,Ref_cities,Rest of Malaysia,resid cooling,electricity,2050,0.111794
EJ,Ref_cities,Rest of Malaysia,resid cooling,electricity,2055,0.111413
EJ,Ref_cities,Rest of Malaysia,resid cooling,electricity,2060,0.109465
EJ,Ref_cities,Rest of Malaysia,resid cooling,electricity,2065,0.106317
EJ,Ref_cities,Rest of Malaysia,resid cooling,electricity,2070,0.102828
EJ,Ref_cities,Rest of Malaysia,resid cooling,electricity,2075,0.0989473
EJ,Ref_cities,Rest of Malaysia,resid cooling,electricity,2080,0.0947328
EJ,Ref_cities,Rest of Malaysia,resid cooling,electricity,2085,0.0909639
EJ,Ref_cities,Rest of Malaysia,resid cooling,electricity,2090,0.087278
EJ,Ref_cities,Rest of Malaysia,resid cooling,electricity,2095,0.0835605
EJ,Ref_cities,Rest of Malaysia,resid cooling,electricity,2100,0.0809884
EJ,Ref_cities,Rest of Malaysia,resid others,biomass,1990,0.00995864
EJ,Ref_cities,Rest of Malaysia,resid others,biomass,2005,0.00752609
EJ,Ref_cities,Rest of Malaysia,resid others,biomass,2010,0.00510088
EJ,Ref_cities,Rest of Malaysia,resid others,biomass,2015,3.51999e-05
EJ,Ref_cities,Rest of Malaysia,resid others,biomass,2020,4.16361e-05
EJ,Ref_cities,Rest of Malaysia,resid others,biomass,2025,4.63574e-05
EJ,Ref_cities,Rest of Malaysia,resid others,biomass,2030,4.98793e-05
EJ,Ref_cities,Rest of Malaysia,resid others,biomass,2035,5.14811e-05
EJ,Ref_cities,Rest of Malaysia,resid others,biomass,2040,4.96228e-05
EJ,Ref_cities,Rest of Malaysia,resid others,biomass,2045,4.75556e-05
EJ,Ref_cities,Rest of Malaysia,resid others,biomass,2050,4.70634e-05
EJ,Ref_cities,Rest of Malaysia,resid others,biomass,2055,4.61696e-05
EJ,Ref_cities,Rest of Malaysia,resid others,biomass,2060,4.40549e-05
EJ,Ref_cities,Rest of Malaysia,resid others,biomass,2065,4.23277e-05
EJ,Ref_cities,Rest of Malaysia,resid others,biomass,2070,3.93015e-05
EJ,Ref_cities,Rest of Malaysia,resid others,biomass,2075,3.71107e-05
EJ,Ref_cities,Rest of Malaysia,resid others,biomass,2080,3.76012e-05
EJ,Ref_cities,Rest of Malaysia,resid others,biomass,2085,3.7322e-05
EJ,Ref_cities,Rest of Malaysia,resid others,biomass,2090,3.6265e-05
EJ,Ref_cities,Rest of Malaysia,resid others,biomass,2095,3.43578e-05
EJ,Ref_cities,Rest of Malaysia,resid others,biomass,2100,3.19775e-05
EJ,Ref_cities,Rest of Malaysia,resid others,electricity,1990,0.00347031
EJ,Ref_cities,Rest of Malaysia,resid others,electricity,2005,0.0124302
EJ,Ref_cities,Rest of Malaysia,resid others,electricity,2010,0.0191872
EJ,Ref_cities,Rest of Malaysia,resid others,electricity,2015,0.0248225
EJ,Ref_cities,Rest of Malaysia,resid others,electricity,2020,0.0365901
EJ,Ref_cities,Rest of Malaysia,resid others,electricity,2025,0.0474798
EJ,Ref_cities,Rest of Malaysia,resid others,electricity,2030,0.0643392
EJ,Ref_cities,Rest of Malaysia,resid others,electricity,2035,0.0856005
EJ,Ref_cities,Rest of Malaysia,resid others,electricity,2040,0.108352
EJ,Ref_cities,Rest of Malaysia,resid others,electricity,2045,0.12985
EJ,Ref_cities,Rest of Malaysia,resid others,electricity,2050,0.146158
EJ,Ref_cities,Rest of Malaysia,resid others,electricity,2055,0.159987
EJ,Ref_cities,Rest of Malaysia,resid others,electricity,2060,0.172887
EJ,Ref_cities,Rest of Malaysia,resid others,electricity,2065,0.182869
EJ,Ref_cities,Rest of Malaysia,resid others,electricity,2070,0.193194
EJ,Ref_cities,Rest of Malaysia,resid others,electricity,2075,0.20081
EJ,Ref_cities,Rest of Malaysia,resid others,electricity,2080,0.203874
EJ,Ref_cities,Rest of Malaysia,resid others,electricity,2085,0.208285
EJ,Ref_cities,Rest of Malaysia,resid others,electricity,2090,0.213128
EJ,Ref_cities,Rest of Malaysia,resid others,electricity,2095,0.218493
EJ,Ref_cities,Rest of Malaysia,resid others,electricity,2100,0.224634
EJ,Ref_cities,Rest of Malaysia,resid others,gas,1990,0.0001063
EJ,Ref_cities,Rest of Malaysia,resid others,gas,2005,0.0001758
EJ,Ref_cities,Rest of Malaysia,resid others,gas,2010,0.000211099
EJ,Ref_cities,Rest of Malaysia,resid others,gas,2015,3.51999e-05
EJ,Ref_cities,Rest of Malaysia,resid others,gas,2020,4.29724e-05
EJ,Ref_cities,Rest of Malaysia,resid others,gas,2025,5.13248e-05
EJ,Ref_cities,Rest of Malaysia,resid others,gas,2030,6.18598e-05
EJ,Ref_cities,Rest of Malaysia,resid others,gas,2035,7.18549e-05
EJ,Ref_cities,Rest of Malaysia,resid others,gas,2040,8.05577e-05
EJ,Ref_cities,Rest of Malaysia,resid others,gas,2045,8.85671e-05
EJ,Ref_cities,Rest of Malaysia,resid others,gas,2050,9.60807e-05
EJ,Ref_cities,Rest of Malaysia,resid others,gas,2055,0.0001028
EJ,Ref_cities,Rest of Malaysia,resid others,gas,2060,0.000106352
EJ,Ref_cities,Rest of Malaysia,resid others,gas,2065,0.000109047
EJ,Ref_cities,Rest of Malaysia,resid others,gas,2070,0.000106947
EJ,Ref_cities,Rest of Malaysia,resid others,gas,2075,0.000107283
EJ,Ref_cities,Rest of Malaysia,resid others,gas,2080,0.000115523
EJ,Ref_cities,Rest of Malaysia,resid others,gas,2085,0.000119886
EJ,Ref_cities,Rest of Malaysia,resid others,gas,2090,0.000119234
EJ,Ref_cities,Rest of Malaysia,resid others,gas,2095,0.000114615
EJ,Ref_cities,Rest of Malaysia,resid others,gas,2100,0.000107732
EJ,Ref_cities,Rest of Malaysia,resid others,refined liquids,1990,0.0169758
EJ,Ref_cities,Rest of Malaysia,resid others,refined liquids,2005,0.0275723
EJ,Ref_cities,Rest of Malaysia,resid others,refined liquids,2010,0.0250472
EJ,Ref_cities,Rest of Malaysia,resid others,refined liquids,2015,0.0236984
EJ,Ref_cities,Rest of Malaysia,resid others,refined liquids,2020,0.0231718
EJ,Ref_cities,Rest of Malaysia,resid others,refined liquids,2025,0.0268442
EJ,Ref_cities,Rest of Malaysia,resid others,refined liquids,2030,0.02995
EJ,Ref_cities,Rest of Malaysia,resid others,refined liquids,2035,0.0327442
EJ,Ref_cities,Rest of Malaysia,resid others,refined liquids,2040,0.0351044
EJ,Ref_cities,Rest of Malaysia,resid others,refined liquids,2045,0.036578
EJ,Ref_cities,Rest of Malaysia,resid others,refined liquids,2050,0.0386617
EJ,Ref_cities,Rest of Malaysia,resid others,refined liquids,2055,0.0396842
EJ,Ref_cities,Rest of Malaysia,resid others,refined liquids,2060,0.0387797
EJ,Ref_cities,Rest of Malaysia,resid others,refined liquids,2065,0.0380286
EJ,Ref_cities,Rest of Malaysia,resid others,refined liquids,2070,0.0355238
EJ,Ref_cities,Rest of Malaysia,resid others,refined liquids,2075,0.0338179
EJ,Ref_cities,Rest of Malaysia,resid others,refined liquids,2080,0.0348184
EJ,Ref_cities,Rest of Malaysia,resid others,refined liquids,2085,0.035009
EJ,Ref_cities,Rest of Malaysia,resid others,refined liquids,2090,0.0343975
EJ,Ref_cities,Rest of Malaysia,resid others,refined liquids,2095,0.0327559
EJ,Ref_cities,Rest of Malaysia,resid others,refined liquids,2100,0.0306331
EJ,Ref_cities,Rest of Malaysia,resid others,traditional biomass,1990,0.00779683
EJ,Ref_cities,Rest of Malaysia,resid others,traditional biomass,2005,0.0012309
EJ,Ref_cities,Rest of Malaysia,resid others,traditional biomass,2010,0.000809097
EJ,Ref_cities,Rest of Malaysia,trn_aviation_intl,refined liquids,1975,0.0092962
EJ,Ref_cities,Rest of Malaysia,trn_aviation_intl,refined liquids,1990,0.0234266
EJ,Ref_cities,Rest of Malaysia,trn_aviation_intl,refined liquids,2005,0.074709
EJ,Ref_cities,Rest of Malaysia,trn_aviation_intl,refined liquids,2010,0.088468
EJ,Ref_cities,Rest of Malaysia,trn_aviation_intl,refined liquids,2015,0.11651
EJ,Ref_cities,Rest of Malaysia,trn_aviation_intl,refined liquids,2020,0.127757
EJ,Ref_cities,Rest of Malaysia,trn_aviation_intl,refined liquids,2025,0.143172
EJ,Ref_cities,Rest of Malaysia,trn_aviation_intl,refined liquids,2030,0.160908
EJ,Ref_cities,Rest of Malaysia,trn_aviation_intl,refined liquids,2035,0.179591
EJ,Ref_cities,Rest of Malaysia,trn_aviation_intl,refined liquids,2040,0.197576
EJ,Ref_cities,Rest of Malaysia,trn_aviation_intl,refined liquids,2045,0.212858
EJ,Ref_cities,Rest of Malaysia,trn_aviation_intl,refined liquids,2050,0.224788
EJ,Ref_cities,Rest of Malaysia,trn_aviation_intl,refined liquids,2055,0.239039
EJ,Ref_cities,Rest of Malaysia,trn_aviation_intl,refined liquids,2060,0.250904
EJ,Ref_cities,Rest of Malaysia,trn_aviation_intl,refined liquids,2065,0.260985
EJ,Ref_cities,Rest of Malaysia,trn_aviation_intl,refined liquids,2070,0.269191
EJ,Ref_cities,Rest of Malaysia,trn_aviation_intl,refined liquids,2075,0.276382
EJ,Ref_cities,Rest of Malaysia,trn_aviation_intl,refined liquids,2080,0.283263
EJ,Ref_cities,Rest of Malaysia,trn_aviation_intl,refined liquids,2085,0.290421
EJ,Ref_cities,Rest of Malaysia,trn_aviation_intl,refined liquids,2090,0.29759
EJ,Ref_cities,Rest of Malaysia,trn_aviation_intl,refined liquids,2095,0.30476
EJ,Ref_cities,Rest of Malaysia,trn_aviation_intl,refined liquids,2100,0.311657
EJ,Ref_cities,Rest of Malaysia,trn_freight,electricity,2005,9.34002e-05
EJ,Ref_cities,Rest of Malaysia,trn_freight,electricity,2010,0.000373797
EJ,Ref_cities,Rest of Malaysia,trn_freight,electricity,2015,0.000484592
EJ,Ref_cities,Rest of Malaysia,trn_freight,electricity,2020,0.0005596
EJ,Ref_cities,Rest of Malaysia,trn_freight,electricity,2025,0.000623964
EJ,Ref_cities,Rest of Malaysia,trn_freight,electricity,2030,0.000713232
EJ,Ref_cities,Rest of Malaysia,trn_freight,electricity,2035,0.00080979
EJ,Ref_cities,Rest of Malaysia,trn_freight,electricity,2040,0.000904046
EJ,Ref_cities,Rest of Malaysia,trn_freight,electricity,2045,0.00100372
EJ,Ref_cities,Rest of Malaysia,trn_freight,electricity,2050,0.00108075
EJ,Ref_cities,Rest of Malaysia,trn_freight,electricity,2055,0.0011471
EJ,Ref_cities,Rest of Malaysia,trn_freight,electricity,2060,0.00121385
EJ,Ref_cities,Rest of Malaysia,trn_freight,electricity,2065,0.00127015
EJ,Ref_cities,Rest of Malaysia,trn_freight,electricity,2070,0.00133337
EJ,Ref_cities,Rest of Malaysia,trn_freight,electricity,2075,0.00138641
EJ,Ref_cities,Rest of Malaysia,trn_freight,electricity,2080,0.00141122
EJ,Ref_cities,Rest of Malaysia,trn_freight,electricity,2085,0.0014473
EJ,Ref_cities,Rest of Malaysia,trn_freight,electricity,2090,0.00149157
EJ,Ref_cities,Rest of Malaysia,trn_freight,electricity,2095,0.00154778
EJ,Ref_cities,Rest of Malaysia,trn_freight,electricity,2100,0.00161343
EJ,Ref_cities,Rest of Malaysia,trn_freight,refined liquids,1975,0.00035249
EJ,Ref_cities,Rest of Malaysia,trn_freight,refined liquids,1990,0.002579782
EJ,Ref_cities,Rest of Malaysia,trn_freight,refined liquids,2005,0.00284181
EJ,Ref_cities,Rest of Malaysia,trn_freight,refined liquids,2010,0.003360366
EJ,Ref_cities,Rest of Malaysia,trn_freight,refined liquids,2015,0.01090863
EJ,Ref_cities,Rest of Malaysia,trn_freight,refined liquids,2020,0.01146411
EJ,Ref_cities,Rest of Malaysia,trn_freight,refined liquids,2025,0.01285754
EJ,Ref_cities,Rest of Malaysia,trn_freight,refined liquids,2030,0.0146654
EJ,Ref_cities,Rest of Malaysia,trn_freight,refined liquids,2035,0.01668332
EJ,Ref_cities,Rest of Malaysia,trn_freight,refined liquids,2040,0.01871733
EJ,Ref_cities,Rest of Malaysia,trn_freight,refined liquids,2045,0.02087431
EJ,Ref_cities,Rest of Malaysia,trn_freight,refined liquids,2050,0.02273363
EJ,Ref_cities,Rest of Malaysia,trn_freight,refined liquids,2055,0.0242272
EJ,Ref_cities,Rest of Malaysia,trn_freight,refined liquids,2060,0.02547937
EJ,Ref_cities,Rest of Malaysia,trn_freight,refined liquids,2065,0.02661211
EJ,Ref_cities,Rest of Malaysia,trn_freight,refined liquids,2070,0.0276122
EJ,Ref_cities,Rest of Malaysia,trn_freight,refined liquids,2075,0.0286038
EJ,Ref_cities,Rest of Malaysia,trn_freight,refined liquids,2080,0.0295954
EJ,Ref_cities,Rest of Malaysia,trn_freight,refined liquids,2085,0.0307114
EJ,Ref_cities,Rest of Malaysia,trn_freight,refined liquids,2090,0.0318626
EJ,Ref_cities,Rest of Malaysia,trn_freight,refined liquids,2095,0.0330779
EJ,Ref_cities,Rest of Malaysia,trn_freight,refined liquids,2100,0.0342804
EJ,Ref_cities,Rest of Malaysia,trn_freight_road,electricity,2020,3.9309714e-06
EJ,Ref_cities,Rest of Malaysia,trn_freight_road,electricity,2025,2.048877527e-05
EJ,Ref_cities,Rest of Malaysia,trn_freight_road,electricity,2030,8.523192893e-05
EJ,Ref_cities,Rest of Malaysia,trn_freight_road,electricity,2035,0.000196104261
EJ,Ref_cities,Rest of Malaysia,trn_freight_road,electricity,2040,0.000304984549
EJ,Ref_cities,Rest of Malaysia,trn_freight_road,electricity,2045,0.000441759106
EJ,Ref_cities,Rest of Malaysia,trn_freight_road,electricity,2050,0.00060772036
EJ,Ref_cities,Rest of Malaysia,trn_freight_road,electricity,2055,0.000728785492
EJ,Ref_cities,Rest of Malaysia,trn_freight_road,electricity,2060,0.00080953693
EJ,Ref_cities,Rest of Malaysia,trn_freight_road,electricity,2065,0.00085704252
EJ,Ref_cities,Rest of Malaysia,trn_freight_road,electricity,2070,0.00088955729
EJ,Ref_cities,Rest of Malaysia,trn_freight_road,electricity,2075,0.00091882819
EJ,Ref_cities,Rest of Malaysia,trn_freight_road,electricity,2080,0.00093042045
EJ,Ref_cities,Rest of Malaysia,trn_freight_road,electricity,2085,0.00093615685
EJ,Ref_cities,Rest of Malaysia,trn_freight_road,electricity,2090,0.00094140283
EJ,Ref_cities,Rest of Malaysia,trn_freight_road,electricity,2095,0.00095444506
EJ,Ref_cities,Rest of Malaysia,trn_freight_road,electricity,2100,0.00097995442
EJ,Ref_cities,Rest of Malaysia,trn_freight_road,gas,2020,0.003342473
EJ,Ref_cities,Rest of Malaysia,trn_freight_road,gas,2025,0.008892247
EJ,Ref_cities,Rest of Malaysia,trn_freight_road,gas,2030,0.016612266
EJ,Ref_cities,Rest of Malaysia,trn_freight_road,gas,2035,0.0277976634
EJ,Ref_cities,Rest of Malaysia,trn_freight_road,gas,2040,0.035016768
EJ,Ref_cities,Rest of Malaysia,trn_freight_road,gas,2045,0.043214107
EJ,Ref_cities,Rest of Malaysia,trn_freight_road,gas,2050,0.05255359
EJ,Ref_cities,Rest of Malaysia,trn_freight_road,gas,2055,0.062737418
EJ,Ref_cities,Rest of Malaysia,trn_freight_road,gas,2060,0.073302018
EJ,Ref_cities,Rest of Malaysia,trn_freight_road,gas,2065,0.084041052
EJ,Ref_cities,Rest of Malaysia,trn_freight_road,gas,2070,0.095019231
EJ,Ref_cities,Rest of Malaysia,trn_freight_road,gas,2075,0.106357002
EJ,Ref_cities,Rest of Malaysia,trn_freight_road,gas,2080,0.117808098
EJ,Ref_cities,Rest of Malaysia,trn_freight_road,gas,2085,0.129329996
EJ,Ref_cities,Rest of Malaysia,trn_freight_road,gas,2090,0.140155646
EJ,Ref_cities,Rest of Malaysia,trn_freight_road,gas,2095,0.150324126
EJ,Ref_cities,Rest of Malaysia,trn_freight_road,gas,2100,0.15968118
EJ,Ref_cities,Rest of Malaysia,trn_freight_road,refined liquids,1975,0.02641566
EJ,Ref_cities,Rest of Malaysia,trn_freight_road,refined liquids,1990,0.07195192
EJ,Ref_cities,Rest of Malaysia,trn_freight_road,refined liquids,2005,0.2011218
EJ,Ref_cities,Rest of Malaysia,trn_freight_road,refined liquids,2010,0.216303
EJ,Ref_cities,Rest of Malaysia,trn_freight_road,refined liquids,2015,0.3053631
EJ,Ref_cities,Rest of Malaysia,trn_freight_road,refined liquids,2020,0.32932789
EJ,Ref_cities,Rest of Malaysia,trn_freight_road,refined liquids,2025,0.34896729
EJ,Ref_cities,Rest of Malaysia,trn_freight_road,refined liquids,2030,0.36021363
EJ,Ref_cities,Rest of Malaysia,trn_freight_road,refined liquids,2035,0.3583121
EJ,Ref_cities,Rest of Malaysia,trn_freight_road,refined liquids,2040,0.3699623
EJ,Ref_cities,Rest of Malaysia,trn_freight_road,refined liquids,2045,0.37911626
EJ,Ref_cities,Rest of Malaysia,trn_freight_road,refined liquids,2050,0.38680792
EJ,Ref_cities,Rest of Malaysia,trn_freight_road,refined liquids,2055,0.39587244
EJ,Ref_cities,Rest of Malaysia,trn_freight_road,refined liquids,2060,0.40581127
EJ,Ref_cities,Rest of Malaysia,trn_freight_road,refined liquids,2065,0.41441915
EJ,Ref_cities,Rest of Malaysia,trn_freight_road,refined liquids,2070,0.42110797
EJ,Ref_cities,Rest of Malaysia,trn_freight_road,refined liquids,2075,0.42644083
EJ,Ref_cities,Rest of Malaysia,trn_freight_road,refined liquids,2080,0.43202685
EJ,Ref_cities,Rest of Malaysia,trn_freight_road,refined liquids,2085,0.43893951
EJ,Ref_cities,Rest of Malaysia,trn_freight_road,refined liquids,2090,0.44725583
EJ,Ref_cities,Rest of Malaysia,trn_freight_road,refined liquids,2095,0.45687848
EJ,Ref_cities,Rest of Malaysia,trn_freight_road,refined liquids,2100,0.4676567
EJ,Ref_cities,Rest of Malaysia,trn_pass,electricity,2005,8.45999e-05
EJ,Ref_cities,Rest of Malaysia,trn_pass,electricity,2010,0.000338399
EJ,Ref_cities,Rest of Malaysia,trn_pass,electricity,2015,0.000438699
EJ,Ref_cities,Rest of Malaysia,trn_pass,electricity,2020,0.0005713104
EJ,Ref_cities,Rest of Malaysia,trn_pass,electricity,2025,0.000725213
EJ,Ref_cities,Rest of Malaysia,trn_pass,electricity,2030,0.000930233
EJ,Ref_cities,Rest of Malaysia,trn_pass,electricity,2035,0.001198239
EJ,Ref_cities,Rest of Malaysia,trn_pass,electricity,2040,0.001606605
EJ,Ref_cities,Rest of Malaysia,trn_pass,electricity,2045,0.002135172
EJ,Ref_cities,Rest of Malaysia,trn_pass,electricity,2050,0.002777855
EJ,Ref_cities,Rest of Malaysia,trn_pass,electricity,2055,0.00332029
EJ,Ref_cities,Rest of Malaysia,trn_pass,electricity,2060,0.003898211
EJ,Ref_cities,Rest of Malaysia,trn_pass,electricity,2065,0.00449122
EJ,Ref_cities,Rest of Malaysia,trn_pass,electricity,2070,0.005141898
EJ,Ref_cities,Rest of Malaysia,trn_pass,electricity,2075,0.005801958
EJ,Ref_cities,Rest of Malaysia,trn_pass,electricity,2080,0.006425117
EJ,Ref_cities,Rest of Malaysia,trn_pass,electricity,2085,0.007120695
EJ,Ref_cities,Rest of Malaysia,trn_pass,electricity,2090,0.007884066
EJ,Ref_cities,Rest of Malaysia,trn_pass,electricity,2095,0.008731163
EJ,Ref_cities,Rest of Malaysia,trn_pass,electricity,2100,0.009656779
EJ,Ref_cities,Rest of Malaysia,trn_pass,refined liquids,1975,0.000998995
EJ,Ref_cities,Rest of Malaysia,trn_pass,refined liquids,1990,0.0026033
EJ,Ref_cities,Rest of Malaysia,trn_pass,refined liquids,2005,0.0078499
EJ,Ref_cities,Rest of Malaysia,trn_pass,refined liquids,2010,0.00894708
EJ,Ref_cities,Rest of Malaysia,trn_pass,refined liquids,2015,0.01210978
EJ,Ref_cities,Rest of Malaysia,trn_pass,refined liquids,2020,0.01365449
EJ,Ref_cities,Rest of Malaysia,trn_pass,refined liquids,2025,0.01566195
EJ,Ref_cities,Rest of Malaysia,trn_pass,refined liquids,2030,0.018057
EJ,Ref_cities,Rest of Malaysia,trn_pass,refined liquids,2035,0.02076515
EJ,Ref_cities,Rest of Malaysia,trn_pass,refined liquids,2040,0.02323091
EJ,Ref_cities,Rest of Malaysia,trn_pass,refined liquids,2045,0.02540857
EJ,Ref_cities,Rest of Malaysia,trn_pass,refined liquids,2050,0.02723851
EJ,Ref_cities,Rest of Malaysia,trn_pass,refined liquids,2055,0.02898023
EJ,Ref_cities,Rest of Malaysia,trn_pass,refined liquids,2060,0.03038123
EJ,Ref_cities,Rest of Malaysia,trn_pass,refined liquids,2065,0.03159581
EJ,Ref_cities,Rest of Malaysia,trn_pass,refined liquids,2070,0.03266699
EJ,Ref_cities,Rest of Malaysia,trn_pass,refined liquids,2075,0.03364086
EJ,Ref_cities,Rest of Malaysia,trn_pass,refined liquids,2080,0.0346116
EJ,Ref_cities,Rest of Malaysia,trn_pass,refined liquids,2085,0.03563829
EJ,Ref_cities,Rest of Malaysia,trn_pass,refined liquids,2090,0.03667124
